Date,KO,PEP
2019-01-23,39.194976806640625,90.43724822998047
2019-01-24,38.7240104675293,89.43268585205078
2019-01-25,38.46417236328125,89.31015014648438
2019-01-28,38.30177307128906,88.87728881835938
2019-01-29,38.4885368347168,89.02429962158203
2019-01-30,38.862056732177734,90.51078033447266
2019-01-31,39.08128356933594,92.02172088623047
2019-02-01,39.544132232666016,91.62970733642578
2019-02-04,39.99072265625,92.36474609375
2019-02-05,39.99884033203125,92.20956420898438
2019-02-06,39.99884033203125,92.33206939697266
2019-02-07,40.128761291503906,92.36474609375
2019-02-08,40.1937255859375,92.30756378173828
2019-02-11,40.28303909301758,92.26676177978516
2019-02-12,40.323638916015625,92.93647766113281
2019-02-13,40.42919921875,93.20599365234375
2019-02-14,37.01882553100586,91.95637512207031
2019-02-15,36.7346305847168,94.6679458618164
2019-02-19,36.40169906616211,94.68428802490234
2019-02-20,36.620941162109375,94.60263061523438
2019-02-21,37.23806381225586,94.82311248779297
2019-02-22,36.7671012878418,95.3621826171875
2019-02-25,36.49101638793945,94.79045867919922
2019-02-26,36.288021087646484,94.7169418334961
2019-02-27,36.49101638793945,94.2269058227539
2019-02-28,36.81583023071289,95.21328735351562
2019-03-01,36.84830856323242,95.65790557861328
2019-03-04,37.06755065917969,95.6496810913086
2019-03-05,37.026939392089844,95.53440856933594
2019-03-06,36.9051399230957,96.0531234741211
2019-03-07,36.7671012878418,95.5920181274414
2019-03-08,36.40982437133789,94.8757095336914
2019-03-11,37.49789047241211,95.99549102783203
2019-03-12,37.392333984375,95.97901916503906
2019-03-13,37.53038024902344,95.98725891113281
2019-03-14,37.43208694458008,95.0980453491211
2019-03-15,37.10445785522461,95.2297592163086
2019-03-18,37.194557189941406,96.55537414550781
2019-03-19,37.317420959472656,97.23053741455078
2019-03-20,37.292842864990234,97.4198989868164
2019-03-21,37.27646255493164,98.34207153320312
2019-03-22,37.62047576904297,99.39596557617188
2019-03-25,37.70237350463867,99.50299835205078
2019-03-26,38.2020149230957,100.4663314819336
2019-03-27,38.177452087402344,100.35929107666016
2019-03-28,38.15288543701172,100.31814575195312
2019-03-29,38.38222122192383,100.9027099609375
2019-04-01,38.267555236816406,100.44984436035156
2019-04-02,38.14469909667969,100.18639373779297
2019-04-03,37.82524108886719,100.08757781982422
2019-04-04,38.070987701416016,100.01347351074219
2019-04-05,38.06277847290039,100.13697052001953
2019-04-08,38.12830352783203,100.44984436035156
2019-04-09,38.226600646972656,100.58985137939453
2019-04-10,38.2020149230957,100.48280334472656
2019-04-11,38.25937271118164,100.17814636230469
2019-04-12,38.28394317626953,100.63922882080078
2019-04-15,38.49689483642578,101.81663513183594
2019-04-16,38.455936431884766,100.78744506835938
2019-04-17,38.726234436035156,104.57490539550781
2019-04-18,38.89005661010742,104.6407699584961
2019-04-22,38.82453155517578,104.10560607910156
2019-04-23,39.48798370361328,104.6407699584961
2019-04-24,39.299591064453125,104.50080871582031
2019-04-25,39.18492889404297,103.85032653808594
2019-04-26,39.5289421081543,104.0726547241211
2019-04-29,39.65999221801758,104.31141662597656
2019-04-30,40.18419647216797,105.43119812011719
2019-05-01,39.79923629760742,104.76426696777344
2019-05-02,39.63541793823242,104.42668151855469
2019-05-03,39.90571975708008,105.1183090209961
2019-05-06,39.700950622558594,104.78895568847656
2019-05-07,39.315975189208984,103.72682189941406
2019-05-08,39.193111419677734,103.75977325439453
2019-05-09,38.82453155517578,103.78450012207031
2019-05-10,39.47160339355469,105.39825439453125
2019-05-13,39.356929779052734,104.6983871459961
2019-05-14,39.881141662597656,104.90422821044922
2019-05-15,40.282493591308594,106.50154113769531
2019-05-16,40.610130310058594,107.25904846191406
2019-05-17,40.29887390136719,107.45665740966797
2019-05-20,40.0121955871582,107.02850341796875
2019-05-21,39.80742263793945,106.25455474853516
2019-05-22,40.66747283935547,107.0943832397461
2019-05-23,40.83127975463867,107.01204681396484
2019-05-24,40.63469696044922,106.62504577636719
2019-05-28,40.21697235107422,105.08537292480469
2019-05-29,39.815608978271484,105.53001403808594
2019-05-30,40.3398323059082,105.89228057861328
2019-05-31,40.24153518676758,105.3900146484375
2019-06-03,40.9377555847168,106.19692993164062
2019-06-04,40.95413589477539,106.27103424072266
2019-06-05,41.593021392822266,108.18119812011719
2019-06-06,42.10086441040039,109.4626235961914
2019-06-07,42.17457580566406,110.69841766357422
2019-06-10,42.084476470947266,110.79792022705078
2019-06-11,42.04351806640625,110.47445678710938
2019-06-12,42.29744338989258,110.42469787597656
2019-06-13,42.206634521484375,110.25882720947266
2019-06-14,42.35520935058594,110.08464050292969
2019-06-17,41.992008209228516,109.91046905517578
2019-06-18,41.80215072631836,109.52894592285156
2019-06-19,42.19839096069336,110.18417358398438
2019-06-20,42.64413833618164,111.27069091796875
2019-06-21,42.5533447265625,111.10481262207031
2019-06-24,42.8587646484375,111.25410461425781
2019-06-25,42.726688385009766,110.98040771484375
2019-06-26,42.19839096069336,109.7446060180664
2019-06-27,42.16537094116211,109.22209167480469
2019-06-28,42.03327560424805,108.75763702392578
2019-07-01,42.5946044921875,109.3713607788086
2019-07-02,42.908294677734375,109.83584594726562
2019-07-03,43.00734329223633,111.12966918945312
2019-07-05,43.015594482421875,110.32518005371094
2019-07-08,42.924800872802734,109.94367980957031
2019-07-09,42.586360931396484,109.26356506347656
2019-07-10,42.776206970214844,111.47804260253906
2019-07-11,42.957820892333984,111.42826843261719
2019-07-12,43.02384948730469,110.54080200195312
2019-07-15,43.03211212158203,111.26237487792969
2019-07-16,43.04036331176758,110.97209930419922
2019-07-17,43.07339096069336,110.12614440917969
2019-07-18,42.9495735168457,110.20905303955078
2019-07-19,42.421260833740234,107.89508056640625
2019-07-22,42.28093338012695,108.05265045166016
2019-07-23,44.848167419433594,108.43418884277344
2019-07-24,44.39415740966797,107.16522979736328
2019-07-25,43.808067321777344,106.98274993896484
2019-07-26,44.71609115600586,108.832275390625
2019-07-29,44.56751251220703,109.08939361572266
2019-07-30,44.34463119506836,108.21855163574219
2019-07-31,43.44485855102539,106.00405883789062
2019-08-01,42.9495735168457,105.44837188720703
2019-08-02,43.197200775146484,106.09529113769531
2019-08-05,42.6358757019043,103.17584228515625
2019-08-06,43.14768600463867,104.87609100341797
2019-08-07,43.898860931396484,105.97917175292969
2019-08-08,44.31985855102539,107.38084411621094
2019-08-09,44.096981048583984,106.65929412841797
2019-08-12,43.91537857055664,106.4519271850586
2019-08-13,44.16301345825195,107.76237487792969
2019-08-14,43.742027282714844,107.09056091308594
2019-08-15,44.46845245361328,108.41757202148438
2019-08-16,44.91420364379883,109.28015899658203
2019-08-19,45.14533615112305,109.95196533203125
2019-08-20,44.4766960144043,109.52894592285156
2019-08-21,44.65829849243164,109.76119232177734
2019-08-22,44.98023986816406,110.0265884399414
2019-08-23,44.36113357543945,108.04438018798828
2019-08-26,45.02150344848633,110.92232513427734
2019-08-27,45.17010498046875,111.76830291748047
2019-08-28,45.492034912109375,112.12494659423828
2019-08-29,45.44251251220703,112.81333923339844
2019-08-30,45.43424606323242,113.40218353271484
2019-09-03,45.64887237548828,114.0076675415039
2019-09-04,46.03685760498047,115.4093017578125
2019-09-05,45.50028610229492,113.55952453613281
2019-09-06,45.59109878540039,114.72032165527344
2019-09-09,45.0049934387207,113.91028594970703
2019-09-10,44.90594482421875,113.45933532714844
2019-09-11,45.21137619018555,113.87686920166016
2019-09-12,45.492034912109375,114.653564453125
2019-09-13,45.117862701416016,113.94369506835938
2019-09-16,44.86840057373047,112.64090728759766
2019-09-17,45.10123062133789,113.32569122314453
2019-09-18,45.092918395996094,113.15868377685547
2019-09-19,45.33404541015625,113.14198303222656
2019-09-20,44.82682418823242,112.49896240234375
2019-09-23,45.01807403564453,113.10856628417969
2019-09-24,45.151119232177734,113.0417709350586
2019-09-25,45.04302215576172,112.81627655029297
2019-09-26,45.225955963134766,113.34241485595703
2019-09-27,45.15943145751953,113.24220275878906
2019-09-30,45.26752853393555,114.49488067626953
2019-10-01,45.442142486572266,114.72032165527344
2019-10-02,44.136680603027344,111.85590362548828
2019-10-03,44.76862335205078,115.18802642822266
2019-10-04,45.35067367553711,117.15054321289062
2019-10-07,44.79357147216797,115.53042602539062
2019-10-08,44.552425384521484,114.6117935180664
2019-10-09,44.76030349731445,115.12122344970703
2019-10-10,44.61895751953125,115.15459442138672
2019-10-11,44.31959533691406,114.94583892822266
2019-10-14,44.31959533691406,114.78715515136719
2019-10-15,44.49422073364258,113.85182189941406
2019-10-16,44.47758865356445,113.92699432373047
2019-10-17,44.72704315185547,114.37794494628906
2019-10-18,45.55024337768555,113.78501892089844
2019-10-21,45.092918395996094,113.67643737792969
2019-10-22,44.77693176269531,114.12741088867188
2019-10-23,45.43383026123047,114.78715515136719
2019-10-24,45.40889358520508,115.15459442138672
2019-10-25,44.693782806396484,114.1107177734375
2019-10-28,44.54410934448242,114.05228424072266
2019-10-29,44.411075592041016,113.64303588867188
2019-10-30,44.851776123046875,114.32784271240234
2019-10-31,45.25922393798828,114.5533218383789
2019-11-01,44.81851577758789,114.3529052734375
2019-11-04,44.186553955078125,112.87474822998047
2019-11-05,43.58787155151367,111.91435241699219
2019-11-06,43.903846740722656,112.27344512939453
2019-11-07,43.479774475097656,111.33811950683594
2019-11-08,43.41325378417969,111.17945098876953
2019-11-11,43.10560607910156,110.56145477294922
2019-11-12,42.99749755859375,110.21907043457031
2019-11-13,43.579566955566406,111.31304931640625
2019-11-14,43.76249694824219,111.34647369384766
2019-11-15,43.795745849609375,111.74734497070312
2019-11-18,44.095088958740234,111.95610809326172
2019-11-19,44.136680603027344,112.38201904296875
2019-11-20,44.25308609008789,111.68888092041016
2019-11-21,44.036895751953125,111.83082580566406
2019-11-22,44.095088958740234,111.9645004272461
2019-11-25,44.25308609008789,111.76406860351562
2019-11-26,44.81851577758789,113.32569122314453
2019-11-27,44.86008071899414,113.5010757446289
2019-11-29,44.73442840576172,113.43427276611328
2019-12-02,45.02762985229492,113.47603607177734
2019-12-03,45.06951141357422,113.12527465820312
2019-12-04,45.47999954223633,114.66189575195312
2019-12-05,45.39623260498047,114.65768432617188
2019-12-06,45.588905334472656,115.51546478271484
2019-12-09,45.29570007324219,115.34729766845703
2019-12-10,45.04438400268555,114.59882354736328
2019-12-11,45.19517517089844,115.29682922363281
2019-12-12,45.35434341430664,115.36408996582031
2019-12-13,45.588905334472656,116.00325775146484
2019-12-16,45.588905334472656,115.26318359375
2019-12-17,45.588905334472656,114.51470947265625
2019-12-18,45.16165542602539,114.34651184082031
2019-12-19,45.505130767822266,114.76702880859375
2019-12-20,46.04964828491211,115.9864273071289
2019-12-23,45.999393463134766,115.24637603759766
2019-12-24,45.83183670043945,115.1202392578125
2019-12-26,46.0915412902832,114.95203399658203
2019-12-27,46.367984771728516,115.66683197021484
2019-12-30,46.300968170166016,115.05294799804688
2019-12-31,46.367984771728516,114.93521118164062
2020-01-02,46.06640625,114.22039031982422
2020-01-03,45.815093994140625,114.06062316894531
2020-01-06,45.79833984375,114.49790954589844
2020-01-07,45.446495056152344,112.69822692871094
2020-01-08,45.53026580810547,113.27850341796875
2020-01-09,46.359619140625,113.35417175292969
2020-01-10,46.518775939941406,113.13552856445312
2020-01-13,47.02141571044922,114.81746673583984
2020-01-14,46.91251754760742,115.08660125732422
2020-01-15,47.4989128112793,117.0628662109375
2020-01-16,47.59944152832031,117.40767669677734
2020-01-17,47.69996643066406,118.79523468017578
2020-01-21,47.89265060424805,119.29984283447266
2020-01-22,48.26124572753906,120.5781021118164
