Date,NKE,ADDYY
2018-06-26,66.29303741455078,103.19634246826172
2018-06-27,65.18757629394531,102.00011444091797
2018-06-28,65.50732421875,100.63432312011719
2018-06-29,72.79811096191406,102.66886901855469
2018-07-02,71.5829849243164,101.1900634765625
2018-07-03,69.69175720214844,101.61392211914062
2018-07-05,69.93844604492188,100.35176086425781
2018-07-06,69.87449645996094,100.50247192382812
2018-07-09,70.60540771484375,100.86981201171875
2018-07-10,70.8703384399414,102.31095123291016
2018-07-11,70.67848205566406,100.64375305175781
2018-07-12,70.68762969970703,102.12255096435547
2018-07-13,70.69674682617188,103.65789031982422
2018-07-16,71.03478240966797,104.17594146728516
2018-07-17,70.77897644042969,102.35803985595703
2018-07-18,69.97496795654297,103.86510467529297
2018-07-19,70.30389404296875,103.70497131347656
2018-07-20,70.31301879882812,104.61863708496094
2018-07-23,69.97496795654297,104.81643676757812
2018-07-24,69.00653839111328,104.72224426269531
2018-07-25,70.49577331542969,105.50403594970703
2018-07-26,71.40025329589844,102.98912048339844
2018-07-27,70.24906921386719,103.59194946289062
2018-07-30,69.39940643310547,104.19477081298828
2018-07-31,70.2673568725586,104.19477081298828
2018-08-01,70.84294128417969,103.44124603271484
2018-08-02,71.85707092285156,101.49148559570312
2018-08-03,71.9393081665039,103.51659393310547
2018-08-06,72.64281463623047,102.4616470336914
2018-08-07,73.57469940185547,103.50717163085938
2018-08-08,73.54727935791016,104.20419311523438
2018-08-09,74.24163818359375,112.92633056640625
2018-08-10,73.7574234008789,110.34548950195312
2018-08-13,73.22750854492188,111.86196899414062
2018-08-14,73.21839141845703,112.10686492919922
2018-08-15,72.6976318359375,110.16651916503906
2018-08-16,73.13616180419922,111.71125793457031
2018-08-17,72.862060546875,111.69243621826172
2018-08-20,75.0821762084961,113.0111083984375
2018-08-21,75.78565979003906,114.61236572265625
2018-08-22,75.50244903564453,115.05506134033203
2018-08-23,75.74910736083984,115.22461700439453
2018-08-24,75.32887268066406,117.2685775756836
2018-08-27,75.51158905029297,118.5966796875
2018-08-28,75.4476318359375,119.05821990966797
2018-08-29,75.6395034790039,118.25758361816406
2018-08-30,74.36956787109375,117.7301025390625
2018-08-31,75.28543853759766,117.05194091796875
2018-09-04,72.90413665771484,114.8855209350586
2018-09-05,73.19721221923828,113.56683349609375
2018-09-06,73.63684844970703,112.88866424560547
2018-09-07,73.5452651977539,112.6531753540039
2018-09-10,75.19383239746094,113.50090026855469
2018-09-11,75.67924499511719,113.4255599975586
2018-09-12,76.01814270019531,115.045654296875
2018-09-13,76.44859313964844,115.7332534790039
2018-09-14,76.4669189453125,115.20577239990234
2018-09-17,76.25627136230469,114.26384735107422
2018-09-18,78.08802795410156,115.57312774658203
2018-09-19,77.3278579711914,114.91378784179688
2018-09-20,78.18876647949219,116.5150375366211
2018-09-21,78.35363006591797,116.53388214111328
2018-09-24,77.1812973022461,115.35647583007812
2018-09-25,77.65756225585938,116.73168182373047
2018-09-26,76.65925598144531,115.51660919189453
2018-09-27,77.4286117553711,115.79917907714844
2018-09-28,77.59347534179688,115.06449127197266
2018-10-01,77.3553237915039,116.43026733398438
2018-10-02,75.8074951171875,115.87452697753906
2018-10-03,75.56021118164062,116.31724548339844
2018-10-04,73.43534088134766,113.46321868896484
2018-10-05,73.38040924072266,112.64376068115234
2018-10-08,73.48115539550781,111.965576171875
2018-10-09,73.6551742553711,110.59039306640625
2018-10-10,68.63613891601562,105.07076263427734
2018-10-11,68.24231719970703,104.81643676757812
2018-10-12,69.52455139160156,105.2120361328125
2018-10-15,68.68191528320312,106.39885711669922
2018-10-16,70.96247100830078,109.403564453125
2018-10-17,70.04660034179688,109.55428314208984
2018-10-18,69.24060821533203,106.80387878417969
2018-10-19,67.96753692626953,109.93103790283203
2018-10-22,68.59950256347656,108.50875091552734
2018-10-23,67.17989349365234,107.82115173339844
2018-10-24,66.0533676147461,106.8509750366211
2018-10-25,66.95092010498047,110.94831848144531
2018-10-26,66.00756072998047,109.44125366210938
2018-10-29,66.11747741699219,109.4506607055664
2018-10-30,68.24231719970703,108.5370101928711
2018-10-31,68.72773742675781,111.0425033569336
2018-11-01,70.33052825927734,109.9122085571289
2018-11-02,70.13819885253906,111.36276245117188
2018-11-05,71.00825500488281,111.4286880493164
2018-11-06,70.1290283203125,111.1555404663086
2018-11-07,71.41127014160156,107.85884094238281
2018-11-08,71.23724365234375,107.49148559570312
2018-11-09,69.93669128417969,109.35647583007812
2018-11-12,68.78269958496094,107.0582046508789
2018-11-13,68.87427520751953,109.50717163085938
2018-11-14,68.87427520751953,109.77091217041016
2018-11-15,68.07744598388672,110.3360595703125
2018-11-16,68.45297241210938,110.23245239257812
2018-11-19,66.4197006225586,107.70812225341797
2018-11-20,65.137451171875,106.57782745361328
2018-11-21,66.28231048583984,109.58252716064453
2018-11-23,65.47634887695312,108.13198852539062
2018-11-26,66.59373474121094,106.50247192382812
2018-11-27,66.02587890625,106.0691909790039
2018-11-28,68.37969970703125,107.33135223388672
2018-11-29,68.08659362792969,106.29524993896484
2018-11-30,69.00519561767578,104.2889633178711
2018-12-03,71.59564208984375,105.7206802368164
2018-12-04,69.62067413330078,104.21360778808594
2018-12-06,69.39102935791016,104.16650390625
2018-12-07,67.37008666992188,104.6751480102539
2018-12-10,66.6076431274414,103.62962341308594
2018-12-11,67.5813980102539,105.36274719238281
2018-12-12,68.27033233642578,106.54014587402344
2018-12-13,66.99349212646484,106.90750122070312
2018-12-14,66.62605285644531,103.37530517578125
2018-12-17,64.21013641357422,99.18378448486328
2018-12-18,65.3583755493164,99.57939147949219
2018-12-19,63.35582733154297,99.28739929199219
2018-12-20,62.03303527832031,98.48675537109375
2018-12-21,66.47904968261719,97.71439361572266
2018-12-24,62.556636810302734,97.94986724853516
2018-12-26,67.06697082519531,98.72224426269531
2018-12-27,67.6732406616211,97.48832702636719
2018-12-28,67.37008666992188,98.28895568847656
2018-12-31,68.10499572753906,98.279541015625
2019-01-02,68.03148651123047,98.7975845336914
2019-01-03,66.828125,98.45851135253906
2019-01-04,68.57347106933594,102.4616470336914
2019-01-07,69.55635833740234,102.76305389404297
2019-01-08,70.4841537475586,104.8541030883789
2019-01-09,70.35552978515625,105.58881378173828
2019-01-10,70.19937133789062,106.09744262695312
2019-01-11,69.85032653808594,106.34233856201172
2019-01-14,69.896240234375,106.74736785888672
2019-01-15,71.5405502319336,107.27484130859375
2019-01-16,71.35684967041016,106.45537567138672
2019-01-17,72.68879699707031,107.67986297607422
2019-01-18,73.90135192871094,109.43182373046875
2019-01-22,74.17691802978516,109.5260238647461
2019-01-23,73.94727325439453,111.16494750976562
2019-01-24,73.89216613769531,107.68928527832031
2019-01-25,74.04833221435547,109.63904571533203
2019-01-28,73.78192138671875,109.55428314208984
2019-01-29,73.69004821777344,109.82743072509766
2019-01-30,74.66378784179688,111.58882904052734
2019-01-31,75.21493530273438,112.10686492919922
2019-02-01,74.87506103515625,107.6610336303711
2019-02-04,75.31600189208984,106.13512420654297
2019-02-05,76.11516571044922,108.95145416259766
2019-02-06,75.97737121582031,108.10372161865234
2019-02-07,75.68342590332031,106.90750122070312
2019-02-08,75.65586853027344,106.3046646118164
2019-02-11,76.86842346191406,105.87138366699219
2019-02-12,77.8145751953125,107.67986297607422
2019-02-13,78.44842529296875,105.77719116210938
2019-02-14,77.7870101928711,104.92005157470703
2019-02-15,78.43001556396484,106.24815368652344
2019-02-19,77.68598175048828,107.89649963378906
2019-02-20,77.93399047851562,108.527587890625
2019-02-21,77.11643981933594,108.42398071289062
2019-02-22,77.86051940917969,109.1680908203125
2019-02-25,78.23715209960938,112.47421264648438
2019-02-26,78.81584930419922,115.05506134033203
2019-02-27,79.15573120117188,114.27328491210938
2019-02-28,78.75155639648438,114.34862518310547
2019-03-01,80.27114868164062,116.01582336425781
2019-03-04,78.87129211425781,115.13983917236328
2019-03-05,78.68708801269531,115.40357208251953
2019-03-06,78.40159606933594,115.99697875976562
2019-03-07,78.52133178710938,113.65161895751953
2019-03-08,78.09767150878906,111.78662109375
2019-03-11,79.03704833984375,112.92633056640625
2019-03-12,78.6778793334961,112.40828704833984
2019-03-13,79.13835144042969,109.2717056274414
2019-03-14,80.00407409667969,113.35961151123047
2019-03-15,79.9395980834961,113.41612243652344
2019-03-18,80.87899780273438,111.23088073730469
2019-03-19,80.75926208496094,112.1822280883789
2019-03-20,79.83830261230469,112.95458984375
2019-03-21,81.05394744873047,111.9090576171875
2019-03-22,75.6939468383789,111.673583984375
2019-03-25,75.8228988647461,113.33136749267578
2019-03-26,76.78988647460938,113.79290771484375
2019-03-27,76.5228042602539,113.68928527832031
2019-03-28,77.39775085449219,113.76464080810547
2019-03-29,77.5542984008789,114.77249145507812
2019-04-01,78.49366760253906,115.85570526123047
2019-04-02,77.70165252685547,117.29682922363281
2019-04-03,77.79375457763672,118.36119842529297
2019-04-04,78.53972625732422,119.8117446899414
2019-04-05,78.6502456665039,120.36746215820312
2019-04-08,78.033203125,119.05821990966797
2019-04-09,77.61876678466797,119.05821990966797
2019-04-10,78.17134857177734,120.36746215820312
2019-04-11,78.28187561035156,119.39730834960938
2019-04-12,79.42384338378906,119.7740707397461
2019-04-15,79.96723937988281,120.7630844116211
2019-04-16,80.8605728149414,121.97815704345703
2019-04-17,81.71705627441406,122.2607192993164
2019-04-18,82.14990997314453,122.72225189208984
2019-04-22,80.45533752441406,123.34391784667969
2019-04-23,80.5197982788086,122.30782318115234
2019-04-24,81.40393829345703,121.12100219726562
2019-04-25,80.63953399658203,120.22618865966797
2019-04-26,81.33026123046875,120.53702545166016
2019-04-29,81.28424072265625,120.22618865966797
2019-04-30,80.88819885253906,121.07390594482422
2019-05-01,79.1107406616211,120.02838134765625
2019-05-02,78.530517578125,120.37689208984375
2019-05-03,78.9265365600586,131.45382690429688
2019-05-06,76.96487426757812,134.21365356445312
2019-05-07,76.01629638671875,131.37847900390625
2019-05-08,76.22811889648438,135.90911865234375
2019-05-09,76.42150115966797,133.79920959472656
2019-05-10,77.3148422241211,136.2151641845703
2019-05-13,76.00707244873047,131.39466857910156
2019-05-14,77.05696868896484,133.89561462402344
2019-05-15,77.37010955810547,135.57562255859375
2019-05-16,77.61876678466797,133.6856231689453
2019-05-17,77.88584899902344,136.11973571777344
2019-05-20,76.3017807006836,133.84788513183594
2019-05-21,77.02936553955078,137.35110473632812
2019-05-22,76.6241226196289,139.93795776367188
2019-05-23,76.10838317871094,138.4392852783203
2019-05-24,75.66632080078125,138.9547576904297
2019-05-28,74.78219604492188,140.32931518554688
2019-05-29,72.63636016845703,137.51336669921875
2019-05-30,72.99553680419922,137.63746643066406
2019-05-31,71.2408447265625,136.37745666503906
2019-06-03,71.99813842773438,138.54429626464844
2019-06-04,75.37822723388672,138.99293518066406
2019-06-05,76.39411926269531,138.02883911132812
2019-06-06,76.14476013183594,140.816162109375
2019-06-07,77.0313491821289,143.32662963867188
2019-06-10,76.26480865478516,143.81344604492188
2019-06-11,76.89281463623047,140.1575164794922
2019-06-12,76.31096649169922,138.58245849609375
2019-06-13,77.21603393554688,139.64205932617188
2019-06-14,77.05905151367188,139.6802215576172
2019-06-17,75.83075714111328,141.0738525390625
2019-06-18,77.8532943725586,146.3143768310547
2019-06-19,77.16062927246094,143.85162353515625
2019-06-20,78.72138977050781,145.3884735107422
2019-06-21,79.19239807128906,145.56985473632812
2019-06-24,78.0379867553711,144.02346801757812
2019-06-25,76.30175018310547,142.1047821044922
2019-06-26,76.23709869384766,147.06851196289062
2019-06-27,77.26222229003906,144.25254821777344
2019-06-28,77.5300521850586,147.2021484375
2019-07-01,78.87838745117188,147.99440002441406
2019-07-02,78.46280670166016,147.49803161621094
2019-07-03,79.60797119140625,150.4667205810547
2019-07-05,80.18057250976562,148.94895935058594
2019-07-08,81.713623046875,150.1421661376953
2019-07-09,81.30726623535156,150.75308227539062
2019-07-10,80.75315856933594,149.90350341796875
2019-07-11,81.53815460205078,149.7794189453125
2019-07-12,82.30467987060547,148.62442016601562
2019-07-15,82.63715362548828,149.80809020996094
2019-07-16,81.82445526123047,150.6289825439453
2019-07-17,80.80854797363281,150.26625061035156
2019-07-18,80.75315856933594,151.955810546875
2019-07-19,79.93122100830078,149.5503387451172
2019-07-22,79.39557647705078,152.0321807861328
2019-07-23,80.06975555419922,151.60264587402344
2019-07-24,80.06975555419922,150.64808654785156
2019-07-25,80.6053695678711,150.4762420654297
2019-07-26,80.84552001953125,154.31358337402344
2019-07-29,80.91938018798828,153.7599334716797
2019-07-30,80.5315170288086,148.4716796875
2019-07-31,79.45095825195312,152.21356201171875
2019-08-01,76.76350402832031,156.0031280517578
2019-08-02,74.93492126464844,149.33079528808594
2019-08-05,72.9308853149414,142.5248260498047
2019-08-06,75.08271026611328,146.047119140625
2019-08-07,75.06422424316406,148.0612335205078
2019-08-08,76.6527099609375,142.81117248535156
2019-08-09,75.71070098876953,139.13612365722656
2019-08-12,75.40592956542969,140.41522216796875
2019-08-13,76.94822692871094,140.03341674804688
2019-08-14,74.83332824707031,135.45155334472656
2019-08-15,73.42960357666016,136.47291564941406
2019-08-16,74.14067840576172,136.41563415527344
2019-08-19,74.92568969726562,137.30337524414062
2019-08-20,74.37158966064453,138.37249755859375
2019-08-21,76.41259002685547,140.5011444091797
2019-08-22,76.93899536132812,139.2411346435547
2019-08-23,74.2884750366211,136.9979248046875
2019-08-26,75.96006774902344,138.7733917236328
2019-08-27,75.75686645507812,139.41294860839844
2019-08-28,77.09600067138672,140.37704467773438
2019-08-29,78.8506851196289,141.02615356445312
2019-08-30,78.23958587646484,141.70387268066406
2019-09-03,78.39700317382812,142.12388610839844
2019-09-04,79.95252227783203,143.81344604492188
2019-09-05,81.86917114257812,144.60574340820312
2019-09-06,82.1191635131836,146.83938598632812
2019-09-09,82.10063934326172,146.4862060546875
2019-09-10,80.39697265625,142.7156982421875
2019-09-11,80.3228988647461,142.7729949951172
2019-09-12,81.1747055053711,146.0375518798828
2019-09-13,80.85066986083984,144.46255493164062
2019-09-16,80.8043441772461,141.0738525390625
2019-09-17,81.10065460205078,143.39344787597656
2019-09-18,81.55437469482422,144.60574340820312
2019-09-19,81.20249938964844,144.6248321533203
2019-09-20,80.25806427001953,144.05210876464844
2019-09-23,81.1932601928711,143.5843505859375
2019-09-24,80.72102355957031,143.81344604492188
2019-09-25,84.08209228515625,141.1311492919922
2019-09-26,85.3413314819336,145.86575317382812
2019-09-27,85.470947265625,148.80577087402344
2019-09-30,86.961669921875,148.62442016601562
2019-10-01,85.44318389892578,147.66986083984375
2019-10-02,84.71172332763672,140.921142578125
2019-10-03,85.38762664794922,142.0666046142578
2019-10-04,86.17465209960938,143.15480041503906
2019-10-07,86.2672348022461,143.0211639404297
2019-10-08,84.95246887207031,141.4175262451172
2019-10-09,85.66539764404297,146.77256774902344
2019-10-10,86.10985565185547,146.61029052734375
2019-10-11,86.9246597290039,147.2593994140625
2019-10-14,87.85055541992188,147.78440856933594
2019-10-15,87.76722717285156,150.9726104736328
2019-10-16,87.85055541992188,148.89169311523438
2019-10-17,88.48016357421875,150.1421661376953
2019-10-18,88.98018646240234,150.39035034179688
2019-10-21,89.09127807617188,151.01080322265625
2019-10-22,88.5172119140625,148.26168823242188
2019-10-23,85.48021697998047,146.32391357421875
2019-10-24,84.72096252441406,144.89210510253906
2019-10-25,84.18392944335938,145.46482849121094
2019-10-28,84.11913299560547,147.7271270751953
2019-10-29,82.66545104980469,146.58164978027344
2019-10-30,83.5080337524414,147.975341796875
2019-10-31,82.91547393798828,147.33578491210938
2019-11-01,82.57286834716797,149.44532775878906
2019-11-04,83.20249938964844,152.05128479003906
2019-11-05,83.22097778320312,148.11849975585938
2019-11-06,82.85063171386719,141.598876953125
2019-11-07,83.70248413085938,144.61526489257812
2019-11-08,83.15619659423828,143.7275390625
2019-11-11,83.37841033935547,142.53436279296875
2019-11-12,82.86914825439453,141.44615173339844
2019-11-13,84.52652740478516,139.4224853515625
2019-11-14,84.50801086425781,139.460693359375
2019-11-15,86.14688110351562,141.2361602783203
2019-11-18,87.20243835449219,143.37437438964844
2019-11-19,86.67464447021484,143.5748291015625
2019-11-20,86.1561508178711,144.0711669921875
2019-11-21,85.33208465576172,144.37664794921875
2019-11-22,86.42463684082031,143.84210205078125
2019-11-25,86.01724243164062,144.36709594726562
2019-11-26,86.41539001464844,146.1139373779297
2019-11-27,87.1653823852539,148.4143829345703
2019-11-29,86.7894058227539,148.95851135253906
2019-12-02,86.85438537597656,145.47438049316406
2019-12-03,85.8332290649414,147.99440002441406
2019-12-04,87.00293731689453,146.79168701171875
2019-12-05,88.92457580566406,146.4671173095703
2019-12-06,90.04783630371094,147.24984741210938
2019-12-09,89.70435333251953,144.56756591796875
2019-12-10,90.05713653564453,145.57937622070312
2019-12-11,90.21495819091797,148.10894775390625
2019-12-12,90.71622467041016,148.00393676757812
2019-12-13,90.76266479492188,148.02305603027344
2019-12-16,91.72811126708984,151.96534729003906
2019-12-17,92.5079116821289,152.53810119628906
2019-12-18,93.36196899414062,153.3590087890625
2019-12-19,93.90040588378906,152.88172912597656
2019-12-20,92.79570007324219,154.03672790527344
2019-12-23,92.86996459960938,153.80767822265625
2019-12-24,92.96279907226562,153.9317169189453
2019-12-26,93.491943359375,154.82904052734375
2019-12-27,94.2903060913086,155.8599395751953
2019-12-30,93.57547760009766,154.8863067626953
2019-12-31,94.0489273071289,155.4017791748047
2020-01-02,94.87516021728516,155.90769958496094
2020-01-03,94.61519622802734,155.27767944335938
2020-01-06,94.53165435791016,155.54495239257812
2020-01-07,94.4852523803711,157.0245361328125
2020-01-08,94.27174377441406,161.13865661621094
2020-01-09,94.20675659179688,164.73733520507812
2020-01-10,93.66831970214844,163.67776489257812
2020-01-13,94.83802032470703,165.13824462890625
2020-01-14,95.54356384277344,166.4555206298828
2020-01-15,95.42286682128906,168.25009155273438
2020-01-16,95.9613037109375,167.77281188964844
2020-01-17,97.03815460205078,165.08096313476562
2020-01-21,97.08457946777344,165.0427703857422
2020-01-22,97.00100708007812,166.570068359375
2020-01-23,95.6363754272461,164.75640869140625
2020-01-24,94.71733093261719,163.43911743164062
2020-01-27,93.05562591552734,157.759521484375
2020-01-28,93.21344757080078,158.54225158691406
2020-01-29,92.6843032836914,155.13450622558594
2020-01-30,91.1525650024414,155.1154022216797
2020-01-31,89.39801788330078,150.9726104736328
2020-02-03,92.15513610839844,150.53353881835938
2020-02-04,94.11392211914062,153.9508514404297
2020-02-05,93.33415222167969,153.0726318359375
2020-02-06,93.08346557617188,152.0226287841797
2020-02-07,92.31295776367188,150.7721710205078
2020-02-10,92.85137939453125,149.3594207763672
2020-02-11,92.85137939453125,149.63623046875
2020-02-12,95.61782836914062,151.52626037597656
2020-02-13,95.9613037109375,149.21624755859375
2020-02-14,96.11911010742188,149.0157928466797
2020-02-18,94.68949127197266,147.14483642578125
2020-02-19,95.11652374267578,150.8485107421875
2020-02-20,95.1814956665039,147.89895629882812
2020-02-21,93.06489562988281,146.142578125
2020-02-24,89.03595733642578,136.4060821533203
2020-02-25,86.24169158935547,135.7379150390625
2020-02-26,85.40619659423828,135.11746215820312
2020-02-27,82.20347595214844,133.25607299804688
2020-02-28,83.20417785644531,132.83607482910156
2020-03-02,86.27616119384766,131.24195861816406
2020-03-03,84.64710235595703,132.4637908935547
2020-03-04,87.3094711303711,136.07200622558594
2020-03-05,84.3212661743164,131.95787048339844
2020-03-06,82.25469207763672,130.0583038330078
2020-03-09,78.29834747314453,121.68684387207031
2020-03-10,82.19882202148438,123.6532211303711
2020-03-11,78.19593048095703,106.87212371826172
2020-03-12,69.07306671142578,91.58966827392578
2020-03-13,70.35772705078125,92.87833404541016
2020-03-16,62.175071716308594,90.12920379638672
2020-03-17,65.01433563232422,90.8737564086914
2020-03-18,63.338722229003906,85.9959716796875
2020-03-19,65.47978210449219,90.11965942382812
2020-03-20,62.789466857910156,92.5728759765625
2020-03-23,58.460758209228516,92.334228515625
2020-03-24,67.33228302001953,100.75342559814453
2020-03-25,73.55071258544922,109.29669952392578
2020-03-26,78.47521209716797,113.79265594482422
2020-03-27,77.4791488647461,109.51624298095703
2020-03-30,79.4805679321289,109.79306030273438
2020-03-31,77.02298736572266,106.4043960571289
2020-04-01,73.75553131103516,102.882080078125
2020-04-02,74.60262298583984,100.9920654296875
2020-04-03,73.41108703613281,97.2215576171875
2020-04-06,78.78240203857422,104.14208984375
2020-04-07,78.3448715209961,107.53076171875
2020-04-08,79.40611267089844,112.49446105957031
2020-04-09,80.79314422607422,118.58454132080078
2020-04-13,78.62413024902344,116.06449890136719
2020-04-14,81.42616271972656,118.99500274658203
2020-04-15,79.16405487060547,111.92172241210938
2020-04-16,80.33700561523438,109.93624877929688
2020-04-17,83.69757843017578,114.5467529296875
2020-04-20,81.8264389038086,114.00265502929688
2020-04-21,79.31299591064453,110.0985336303711
2020-04-22,82.6363296508789,107.33985137939453
2020-04-23,81.31446838378906,105.95574951171875
2020-04-24,82.26398468017578,106.97711181640625
2020-04-27,83.19487762451172,107.0057601928711
2020-04-28,82.66427612304688,105.71710968017578
2020-04-29,81.98469543457031,110.58534240722656
2020-04-30,81.15618133544922,109.01032257080078
2020-05-01,79.62950897216797,107.05349731445312
2020-05-04,79.82499694824219,103.37844848632812
2020-05-05,81.1748275756836,102.80570983886719
2020-05-06,82.32914733886719,102.36662292480469
2020-05-07,82.44084930419922,108.21804809570312
2020-05-08,84.2095718383789,107.38758850097656
2020-05-11,84.64710235595703,106.04165649414062
2020-05-12,82.16159057617188,103.82707977294922
2020-05-13,80.07636260986328,101.66024017333984
2020-05-14,80.56976318359375,101.60297393798828
2020-05-15,80.97930908203125,103.87481689453125
2020-05-18,84.74948120117188,112.5994644165039
2020-05-19,85.18699645996094,112.18900299072266
2020-05-20,86.52751922607422,114.90947723388672
2020-05-21,87.74699401855469,113.25810241699219
2020-05-22,87.27223205566406,113.78311157226562
2020-05-26,89.94391632080078,119.20498657226562
2020-05-27,92.96939086914062,123.405029296875
2020-05-28,91.65679931640625,125.05641174316406
2020-05-29,91.9974365234375,127.12779998779297
2020-06-01,92.89330291748047,130.47830200195312
2020-06-02,94.01319122314453,129.0941925048828
2020-06-03,97.15816497802734,135.54698181152344
