Date,XOM,CVX
2018-07-20,58.11256408691406,89.17703247070312
2018-07-23,58.11256408691406,88.49144744873047
2018-07-24,59.26198959350586,90.32942199707031
2018-07-25,59.67606735229492,91.09519958496094
2018-07-26,60.14010238647461,90.40234375
2018-07-27,58.48381423950195,91.87559509277344
2018-07-30,58.355316162109375,93.2322006225586
2018-07-31,58.19112014770508,92.09440612792969
2018-08-01,57.39152526855469,91.45258331298828
2018-08-02,57.04886245727539,90.26375579833984
2018-08-03,57.25587844848633,90.47527313232422
2018-08-06,57.241607666015625,90.65760803222656
2018-08-07,58.01979446411133,91.29942321777344
2018-08-08,57.6342658996582,90.35128021240234
2018-08-09,57.3415641784668,89.36666107177734
2018-08-10,57.28385925292969,89.95742797851562
2018-08-13,56.663551330566406,89.301025390625
2018-08-14,56.48324203491211,89.40312957763672
2018-08-15,55.49509811401367,86.01896667480469
2018-08-16,56.25963592529297,86.63750457763672
2018-08-17,56.447174072265625,86.74058532714844
2018-08-20,56.843875885009766,86.70376586914062
2018-08-21,56.858306884765625,86.84366607666016
2018-08-22,57.67332077026367,87.5652847290039
2018-08-23,57.03862380981445,86.96146392822266
2018-08-24,57.4281120300293,87.63156127929688
2018-08-27,57.99071502685547,88.61823272705078
2018-08-28,57.90415573120117,88.25743865966797
2018-08-29,58.32248306274414,88.52252960205078
2018-08-30,58.07004165649414,88.22062683105469
2018-08-31,57.82481002807617,87.2265625
2018-09-04,57.911373138427734,87.52845764160156
2018-09-05,58.68313980102539,87.5652847290039
2018-09-06,58.033992767333984,84.84817504882812
2018-09-07,59.02213668823242,84.3843002319336
2018-09-10,58.93558120727539,84.29592895507812
2018-09-11,59.76505661010742,84.69355773925781
2018-09-12,59.95977783203125,85.26055908203125
2018-09-13,59.37555694580078,85.6360855102539
2018-09-14,59.80833435058594,86.4312973022461
2018-09-17,60.161766052246094,86.52706146240234
2018-09-18,60.320438385009766,86.98356628417969
2018-09-19,61.041709899902344,87.99971008300781
2018-09-20,61.17876052856445,87.93345642089844
2018-09-21,61.43119430541992,89.19257354736328
2018-09-24,62.462623596191406,90.28972625732422
2018-09-25,62.3904914855957,90.84200286865234
2018-09-26,61.87117004394531,89.7963638305664
2018-09-27,61.86397171020508,90.17926788330078
2018-09-28,61.323001861572266,90.03938293457031
2018-10-01,61.892799377441406,91.59302520751953
2018-10-02,62.36164093017578,91.85076141357422
2018-10-03,62.1380615234375,92.27046966552734
2018-10-04,61.7269172668457,92.00538635253906
2018-10-05,61.553829193115234,92.28520202636719
2018-10-08,62.12363052368164,91.92440032958984
2018-10-09,62.397705078125,93.3823471069336
2018-10-10,60.96237564086914,90.2750015258789
2018-10-11,58.856239318847656,87.20446014404297
2018-10-12,58.69755554199219,86.71849060058594
2018-10-15,58.29363250732422,86.10733032226562
2018-10-16,58.5677375793457,86.52706146240234
2018-10-17,58.78410339355469,86.36505889892578
2018-10-18,59.036563873291016,86.4975814819336
2018-10-19,59.12310791015625,86.99093627929688
2018-10-22,58.53166580200195,86.30615997314453
2018-10-23,57.586788177490234,83.50068664550781
2018-10-24,55.985565185546875,81.15178680419922
2018-10-25,56.48324203491211,82.16056060791016
2018-10-26,55.92063903808594,82.12372589111328
2018-10-29,55.57442855834961,80.20927429199219
2018-10-30,56.82225036621094,81.62301635742188
2018-10-31,57.47139358520508,82.21208953857422
2018-11-01,58.185447692871094,81.85865020751953
2018-11-02,59.10868835449219,84.48003387451172
2018-11-05,58.885074615478516,87.58001708984375
2018-11-06,59.13752746582031,87.55054473876953
2018-11-07,59.88766860961914,89.00114440917969
2018-11-08,58.93558120727539,87.88926696777344
2018-11-09,58.92100524902344,87.99971008300781
2018-11-12,58.16328430175781,86.43866729736328
2018-11-13,56.82996368408203,84.93655395507812
2018-11-14,56.38552474975586,85.20899200439453
2018-11-15,56.96837615966797,86.956298828125
2018-11-16,57.52941131591797,88.5251693725586
2018-11-19,57.718841552734375,88.79283142089844
2018-11-20,56.079498291015625,86.32430267333984
2018-11-21,56.509376525878906,87.41728973388672
2018-11-23,55.00120544433594,84.46543884277344
2018-11-26,56.086795806884766,85.4915542602539
2018-11-27,56.13780212402344,85.66253662109375
2018-11-28,57.15781021118164,87.84111022949219
2018-11-29,57.6022834777832,88.36900329589844
2018-11-30,57.9228401184082,88.43592834472656
2018-12-03,59.176002502441406,89.72224426269531
2018-12-04,57.87184143066406,87.17192077636719
2018-12-06,57.114112854003906,86.18302154541016
2018-12-07,56.567665100097656,85.87074279785156
2018-12-10,55.76622009277344,85.4617919921875
2018-12-11,55.86822509765625,85.85588836669922
2018-12-12,55.38734817504883,85.9674072265625
2018-12-13,56.086795806884766,86.20530700683594
2018-12-14,55.06676483154297,84.636474609375
2018-12-17,53.944740295410156,83.61038970947266
2018-12-18,52.45842361450195,81.59542846679688
2018-12-19,51.56953811645508,80.17526245117188
2018-12-20,50.003074645996094,78.05619812011719
2018-12-21,49.63150405883789,77.48367309570312
2018-12-24,47.729881286621094,75.0895004272461
2018-12-26,50.01036071777344,79.84810638427734
2018-12-27,50.228939056396484,81.28312683105469
2018-12-28,49.66791915893555,80.78495788574219
2018-12-31,49.682491302490234,80.88906860351562
2019-01-02,50.7753791809082,82.30176544189453
2019-01-03,49.99579620361328,80.7254638671875
2019-01-04,51.8391227722168,82.39842987060547
2019-01-07,52.10868453979492,83.46910858154297
2019-01-08,52.48756790161133,83.10479736328125
2019-01-09,52.76443099975586,84.22010040283203
2019-01-10,52.49485397338867,84.35393524169922
2019-01-11,52.25441360473633,83.67730712890625
2019-01-14,52.1888313293457,83.067626953125
2019-01-15,52.2180061340332,83.36502838134766
2019-01-16,52.19614028930664,82.82970428466797
2019-01-17,52.55313491821289,83.24607849121094
2019-01-18,53.17972946166992,85.03799438476562
2019-01-22,52.3782844543457,83.52860260009766
2019-01-23,51.94841766357422,82.8222427368164
2019-01-24,52.021263122558594,84.3985366821289
2019-01-25,52.25441360473633,84.18292236328125
2019-01-28,51.90470504760742,83.40220642089844
2019-01-29,52.101417541503906,83.14940643310547
2019-01-30,52.669734954833984,84.02677917480469
2019-01-31,53.39101791381836,85.24617767333984
2019-02-01,55.314491271972656,88.01211547851562
2019-02-04,54.5130500793457,89.03076934814453
2019-02-05,55.07405471801758,88.83743286132812
2019-02-06,54.8336296081543,88.39131927490234
2019-02-07,54.411041259765625,87.90802001953125
2019-02-08,54.499454498291016,87.42473602294922
2019-02-11,54.58782958984375,86.956298828125
2019-02-12,55.545528411865234,88.27233123779297
2019-02-13,56.17170715332031,88.90434265136719
2019-02-14,56.186439514160156,88.73912811279297
2019-02-15,57.24726486206055,89.6328353881836
2019-02-19,57.63032150268555,89.60279083251953
2019-02-20,57.851341247558594,90.33126831054688
2019-02-21,57.32828140258789,89.47512817382812
2019-02-22,57.770286560058594,89.66287994384766
2019-02-25,57.8292236328125,89.83560180664062
2019-02-26,57.947120666503906,90.07593536376953
2019-02-27,58.543800354003906,90.18108367919922
2019-02-28,58.219669342041016,89.80558013916016
2019-03-01,58.93424606323242,91.6455307006836
2019-03-04,59.16261672973633,91.71312713623047
2019-03-05,59.07421112060547,92.59183502197266
2019-03-06,58.40384292602539,92.77204132080078
2019-03-07,59.052120208740234,91.57795715332031
2019-03-08,58.20492935180664,91.3376235961914
2019-03-11,58.77219009399414,92.83966064453125
2019-03-12,58.93424606323242,93.04991149902344
2019-03-13,59.457298278808594,93.6281967163086
2019-03-14,59.25838088989258,93.57563018798828
2019-03-15,59.044742584228516,94.10884094238281
2019-03-18,59.729854583740234,94.53691101074219
2019-03-19,59.57515335083008,94.08631134033203
2019-03-20,59.90666198730469,93.64322662353516
2019-03-21,60.25289535522461,94.52190399169922
2019-03-22,59.287845611572266,92.44160461425781
2019-03-25,58.875301361083984,92.29141235351562
2019-03-26,59.641475677490234,93.22266387939453
2019-03-27,59.18471908569336,92.21630859375
2019-03-28,59.47938919067383,92.3890380859375
2019-03-29,59.52359390258789,92.50918579101562
2019-04-01,60.20869064331055,93.83097839355469
2019-04-02,59.95085906982422,93.82345581054688
2019-04-03,59.597251892089844,93.04240417480469
2019-04-04,60.44445037841797,93.725830078125
2019-04-05,60.7685661315918,94.94245910644531
2019-04-08,61.14427947998047,95.13772583007812
2019-04-09,60.356040954589844,94.28157043457031
2019-04-10,60.08346176147461,94.24402618408203
2019-04-11,60.370750427246094,94.61952209472656
2019-04-12,59.61198806762695,89.94074249267578
2019-04-15,59.413089752197266,90.22612762451172
2019-04-16,59.8182487487793,90.9996566772461
2019-04-17,59.98769760131836,90.32376098632812
2019-04-18,59.76668930053711,90.0158462524414
2019-04-22,61.07061004638672,91.54790496826172
2019-04-23,61.424232482910156,91.63801574707031
2019-04-24,60.23081588745117,88.82926177978516
2019-04-25,60.56967544555664,88.54388427734375
2019-04-26,59.29521179199219,87.94306945800781
2019-04-29,58.912147521972656,88.40869140625
2019-04-30,59.14051818847656,90.16604614257812
2019-05-01,57.954463958740234,88.47628784179688
2019-05-02,56.93783950805664,87.40235900878906
2019-05-03,57.0704460144043,88.07072448730469
2019-05-06,56.81999206542969,88.91938018798828
2019-05-07,56.517948150634766,88.82174682617188
2019-05-08,56.60633850097656,88.24345397949219
2019-05-09,56.55477523803711,91.01469421386719
2019-05-10,57.04655838012695,91.61549377441406
2019-05-13,56.4131965637207,90.45143127441406
2019-05-14,56.48772048950195,91.35264587402344
2019-05-15,56.90498352050781,91.72813415527344
2019-05-16,56.89752960205078,91.6144027709961
2019-05-17,56.56224060058594,91.40204620361328
2019-05-20,56.55478286743164,91.64472961425781
2019-05-21,56.81557846069336,92.02391815185547
2019-05-22,56.30144119262695,91.43995666503906
2019-05-23,54.982574462890625,89.3923110961914
2019-05-24,55.21354293823242,90.02934265136719
2019-05-28,54.103328704833984,89.72598266601562
2019-05-29,53.76802444458008,88.55805969238281
2019-05-30,53.62644577026367,87.50387573242188
2019-05-31,52.73230743408203,86.34353637695312
2019-06-03,53.55938720703125,87.96649932861328
2019-06-04,54.83354568481445,88.96000671386719
2019-06-05,54.379024505615234,89.22544860839844
2019-06-06,55.37002944946289,91.52337646484375
2019-06-07,55.57122039794922,92.13011169433594
2019-06-10,55.81711196899414,92.74439239501953
2019-06-11,55.76494598388672,91.89498138427734
2019-06-12,55.16140365600586,91.15177917480469
2019-06-13,55.64573287963867,91.69783020019531
2019-06-14,55.39984893798828,91.62198638916016
2019-06-17,55.95122528076172,92.06182098388672
2019-06-18,56.4355354309082,93.22977447509766
2019-06-19,56.12259292602539,93.19945526123047
2019-06-20,57.08381271362305,94.25359344482422
2019-06-21,57.888553619384766,94.74658966064453
2019-06-24,57.337162017822266,94.73139953613281
2019-06-25,56.830467224121094,93.76822662353516
2019-06-26,57.07636642456055,93.98816680908203
2019-06-27,56.49516296386719,93.36626434326172
2019-06-28,57.09872055053711,94.37495422363281
2019-07-01,57.04655838012695,94.67831420898438
2019-07-02,56.420658111572266,93.22977447509766
2019-07-03,56.957157135009766,93.54830932617188
2019-07-05,56.72614669799805,93.69239807128906
2019-07-08,56.9869499206543,93.73789978027344
2019-07-09,56.949684143066406,93.54830932617188
2019-07-10,57.75441360473633,95.13335418701172
2019-07-11,57.79914474487305,95.12576293945312
2019-07-12,57.84383010864258,95.54287719726562
2019-07-15,57.43402099609375,95.34571838378906
2019-07-16,56.57713317871094,94.61763763427734
2019-07-17,56.2418327331543,94.14742279052734
2019-07-18,55.76494598388672,94.55696105957031
2019-07-19,55.876708984375,94.83000183105469
2019-07-22,55.93632125854492,95.03477478027344
2019-07-23,56.15987014770508,95.4215316772461
2019-07-24,56.15240478515625,95.96760559082031
2019-07-25,55.832000732421875,95.27743530273438
2019-07-26,55.74259567260742,93.82890319824219
2019-07-29,56.13750457763672,94.21570587158203
2019-07-30,56.14494323730469,94.29913330078125
2019-07-31,55.407291412353516,93.36626434326172
2019-08-01,53.991554260253906,91.56889343261719
2019-08-02,53.462528228759766,91.56130981445312
2019-08-05,52.36717987060547,90.05209350585938
2019-08-06,52.873870849609375,90.53746795654297
2019-08-07,52.53111267089844,90.32511138916016
2019-08-08,53.931941986083984,93.45729064941406
2019-08-09,52.78445053100586,92.84297943115234
2019-08-12,52.527957916259766,92.18318176269531
2019-08-13,53.176734924316406,92.82024383544922
2019-08-14,51.034278869628906,89.293701171875
2019-08-15,50.73252868652344,88.69453430175781
2019-08-16,51.52463150024414,88.73287200927734
2019-08-19,52.39217758178711,89.8821792602539
2019-08-20,52.07533264160156,88.97804260253906
2019-08-21,52.595863342285156,90.31889343261719
2019-08-22,52.482704162597656,90.20396423339844
2019-08-23,50.913570404052734,88.25016021728516
2019-08-26,51.18515396118164,88.67925262451172
2019-08-27,50.68727493286133,88.74819946289062
2019-08-28,51.05691146850586,89.51436614990234
2019-08-29,51.622703552246094,90.04305267333984
2019-08-30,51.66042709350586,90.19630432128906
2019-09-03,51.72077941894531,89.08531951904297
2019-09-04,52.2714729309082,89.83617401123047
2019-09-05,53.01077651977539,90.13500213623047
2019-09-06,53.508670806884766,90.61004638671875
2019-09-09,53.93112564086914,91.475830078125
2019-09-10,54.36866760253906,93.36067962646484
2019-09-11,54.2630615234375,92.92394256591797
2019-09-12,54.30078887939453,93.03119659423828
2019-09-13,54.798667907714844,93.09251403808594
2019-09-16,55.6209602355957,95.09992980957031
2019-09-17,55.1984977722168,94.92369842529297
2019-09-18,54.934471130371094,95.14591217041016
2019-09-19,54.56481170654297,94.74747467041016
2019-09-20,54.37620544433594,95.25318908691406
2019-09-23,54.41393280029297,95.69757080078125
2019-09-24,53.66710662841797,94.80877685546875
2019-09-25,53.825504302978516,94.63253784179688
2019-09-26,53.53884506225586,92.06580352783203
2019-09-27,53.923580169677734,90.87054443359375
2019-09-30,53.26726531982422,90.87054443359375
2019-10-01,52.01498031616211,88.88610076904297
2019-10-02,50.65708541870117,86.0358657836914
2019-10-03,51.283233642578125,86.6948013305664
2019-10-04,52.030067443847656,87.23114013671875
2019-10-07,51.31340408325195,86.77906799316406
2019-10-08,50.31761169433594,85.59148406982422
2019-10-09,50.8758544921875,86.6871337890625
2019-10-10,51.48691177368164,87.7981185913086
2019-10-11,52.03761672973633,88.99337768554688
2019-10-14,52.18848419189453,89.016357421875
2019-10-15,52.369529724121094,89.11595916748047
2019-10-16,51.47182846069336,88.19652557373047
2019-10-17,51.40393829345703,88.38043212890625
2019-10-18,51.004119873046875,87.91304779052734
2019-10-21,51.856571197509766,89.34583282470703
2019-10-22,52.12059783935547,90.25758361816406
2019-10-23,52.61848449707031,90.39550018310547
2019-10-24,52.12059783935547,90.08905029296875
2019-10-25,52.24130630493164,90.92416381835938
2019-10-28,51.7811279296875,90.7785873413086
2019-10-29,51.6302375793457,90.51043701171875
2019-10-30,51.08709716796875,89.15426635742188
2019-10-31,50.97392654418945,88.98568725585938
2019-11-01,52.50533676147461,89.03933715820312
2019-11-04,54.06692123413086,93.1461410522461
2019-11-05,55.13814163208008,93.42964935302734
2019-11-06,53.93112564086914,91.8666000366211
2019-11-07,55.07779312133789,93.39132690429688
2019-11-08,54.03181457519531,92.6557846069336
2019-11-11,53.70351791381836,92.56383514404297
2019-11-12,52.96294021606445,92.67877197265625
2019-11-13,52.52775955200195,93.69013214111328
2019-11-14,52.2987060546875,93.44493865966797
2019-11-15,52.82551956176758,93.34437561035156
2019-11-18,52.31398391723633,91.72724151611328
2019-11-19,51.77952575683594,90.10237884521484
2019-11-20,51.93986892700195,90.79100799560547
2019-11-21,53.19198226928711,91.89746856689453
2019-11-22,52.96294021606445,91.78913879394531
2019-11-25,52.611732482910156,91.59571838378906
2019-11-26,52.4819450378418,91.13920593261719
2019-11-27,52.45140838623047,91.3558578491211
2019-11-29,52.01622009277344,90.6285171508789
2019-12-02,52.237632751464844,90.3731918334961
2019-12-03,51.825340270996094,89.66908264160156
2019-12-04,52.41324234008789,90.48152923583984
2019-12-05,52.230003356933594,90.00952911376953
2019-12-06,53.069828033447266,91.30944061279297
2019-12-09,53.184349060058594,90.76007080078125
2019-12-10,52.72624969482422,91.2165756225586
2019-12-11,52.649906158447266,89.93215942382812
2019-12-12,53.70351791381836,91.92842864990234
2019-12-13,52.85605239868164,91.27072143554688
2019-12-16,53.44394302368164,92.35396575927734
2019-12-17,53.19963073730469,91.76593017578125
2019-12-18,53.34468460083008,91.72724151611328
2019-12-19,52.978214263916016,91.40227508544922
2019-12-20,53.398128509521484,92.60157775878906
2019-12-23,53.66535186767578,93.10449981689453
2019-12-24,53.459205627441406,93.11225128173828
2019-12-26,53.54318618774414,93.31339263916016
2019-12-27,53.359947204589844,93.08130645751953
2019-12-30,53.04691696166992,92.73310852050781
2019-12-31,53.27597427368164,93.24378204345703
2020-01-02,54.13107681274414,93.95562744140625
2020-01-03,53.69588851928711,93.63065338134766
2020-01-06,54.108177185058594,93.31339263916016
2020-01-07,53.66535186767578,92.12186431884766
2020-01-08,52.85605239868164,91.0695571899414
2020-01-09,53.260704040527344,90.92256164550781
2020-01-10,52.78733825683594,90.09465026855469
2020-01-13,53.2912483215332,90.26488494873047
2020-01-14,52.83314895629883,89.98632049560547
2020-01-15,52.74916458129883,89.85477447509766
2020-01-16,52.54301834106445,90.44284057617188
2020-01-17,52.344512939453125,89.42923736572266
2020-01-21,51.59630584716797,87.67284393310547
2020-01-22,51.298545837402344,87.35559844970703
2020-01-23,50.97787857055664,87.51033020019531
2020-01-24,50.63430404663086,86.54316711425781
2020-01-27,49.42800521850586,85.4134750366211
2020-01-28,49.359283447265625,85.97833251953125
2020-01-29,48.94700241088867,85.39804077148438
2020-01-30,49.4661865234375,86.19497680664062
2020-01-31,47.427677154541016,82.89884948730469
2020-02-03,46.3664436340332,82.2334213256836
2020-02-04,45.78618621826172,82.6744613647461
2020-02-05,47.89340591430664,85.32840728759766
2020-02-06,47.24443435668945,84.71712493896484
2020-02-07,46.93141174316406,84.29159545898438
2020-02-10,46.43577194213867,84.94924926757812
2020-02-11,46.877193450927734,86.0479736328125
2020-02-12,47.450286865234375,86.6901626586914
2020-02-13,47.186988830566406,86.39617156982422
2020-02-14,46.97013854980469,86.16915130615234
2020-02-18,46.373809814453125,86.29439544677734
2020-02-19,46.73005294799805,86.68578338623047
2020-02-20,46.35832595825195,85.9577865600586
2020-02-21,45.79298400878906,85.3315658569336
2020-02-24,43.647762298583984,81.96556854248047
2020-02-25,41.97496032714844,78.83444213867188
2020-02-26,41.05337142944336,76.7444076538086
2020-02-27,38.582889556884766,73.68370056152344
2020-02-28,39.83749008178711,73.06531524658203
2020-03-02,41.72713851928711,75.6093521118164
2020-03-03,39.72906494140625,73.88722229003906
2020-03-04,40.59644317626953,77.12796783447266
2020-03-05,38.807472229003906,76.07902526855469
2020-03-06,36.933319091796875,74.61520385742188
2020-03-09,32.41830062866211,63.14739990234375
2020-03-10,33.61867904663086,66.52118682861328
2020-03-11,32.511226654052734,64.99476623535156
2020-03-12,28.793886184692383,59.6953239440918
2020-03-13,29.521867752075195,65.30006408691406
2020-03-16,26.710628509521484,54.560211181640625
2020-03-17,28.507354736328125,55.3351936340332
2020-03-18,25.649641036987305,43.09239959716797
2020-03-19,26.664165496826172,44.92412185668945
2020-03-20,25.35535430908203,46.48969268798828
2020-03-23,24.356321334838867,42.44269943237305
2020-03-24,27.44635772705078,52.09444808959961
2020-03-25,28.879087448120117,54.2236213684082
2020-03-26,30.06397819519043,59.78924560546875
2020-03-27,28.615772247314453,53.84005355834961
2020-03-30,29.04171371459961,56.32149124145508
2020-03-31,29.405702590942383,56.72071838378906
2020-04-01,29.064943313598633,53.667842864990234
2020-04-02,31.2876033782959,59.58570861816406
2020-04-03,30.36601448059082,58.79511260986328
2020-04-06,31.341819763183594,62.9282112121582
2020-04-07,31.938140869140625,63.34309387207031
2020-04-08,33.959442138671875,67.30400848388672
2020-04-09,33.40183639526367,65.99675750732422
2020-04-13,33.115291595458984,66.46642303466797
2020-04-14,32.8597297668457,66.23157501220703
2020-04-15,31.349557876586914,64.57206726074219
2020-04-16,30.31954574584961,62.615089416503906
2020-04-17,33.4715461730957,68.23550415039062
2020-04-20,31.891677856445312,65.41748809814453
2020-04-21,31.721294403076172,63.90670394897461
2020-04-22,32.62739944458008,66.09851837158203
2020-04-23,33.64966583251953,67.94585418701172
2020-04-24,33.86650848388672,68.11026000976562
2020-04-27,34.02914047241211,70.2237777709961
2020-04-28,34.82683563232422,70.38034057617188
2020-04-29,36.75519561767578,74.0672836303711
2020-04-30,35.98849868774414,72.01636505126953
2020-05-01,33.409584045410156,70.01243591308594
2020-05-04,34.75712585449219,71.5780029296875
2020-05-05,34.718406677246094,72.71304321289062
2020-05-06,34.0678596496582,70.48993682861328
2020-05-07,34.2614860534668,72.517333984375
2020-05-08,35.76390075683594,74.7326431274414
2020-05-11,35.423152923583984,73.0887680053711
2020-05-12,34.83104705810547,71.31187438964844
2020-05-13,33.10212707519531,69.43316650390625
2020-05-14,33.394229888916016,70.48993682861328
2020-05-15,33.15739440917969,69.79325866699219
2020-05-18,35.79419708251953,73.5104751586914
2020-05-19,34.6889533996582,71.18324279785156
2020-05-20,35.8178825378418,73.8678970336914
2020-05-21,35.17841339111328,73.10539245605469
2020-05-22,35.20999526977539,71.70747375488281
2020-05-26,36.244178771972656,74.10619354248047
2020-05-27,36.50471115112305,74.58275604248047
2020-05-28,35.557350158691406,72.17610168457031
2020-05-29,35.896820068359375,72.83533477783203
2020-06-01,36.53628921508789,73.70110321044922
2020-06-02,37.34943771362305,75.2102279663086
