Date,F,GM
2018-10-17,6.090102672576904,28.961328506469727
2018-10-18,5.916297435760498,28.190353393554688
2018-10-19,5.909345626831055,28.299196243286133
2018-10-22,5.951808452606201,28.426179885864258
2018-10-23,6.079195499420166,29.133663177490234
2018-10-24,5.789035320281982,27.718700408935547
2018-10-25,6.362277984619141,29.024816513061523
2018-10-26,6.355198383331299,29.614383697509766
2018-10-29,6.5675129890441895,30.049760818481445
2018-10-30,6.694899082183838,30.4216365814209
2018-10-31,6.758592128753662,33.18806076049805
2018-11-01,6.574589252471924,33.079227447509766
2018-11-02,6.638282299041748,32.68013381958008
2018-11-05,6.744438171386719,32.87967300415039
2018-11-06,6.7515153884887695,33.07014846801758
2018-11-07,6.793978691101074,33.451107025146484
2018-11-08,6.694899082183838,33.16991424560547
2018-11-09,6.638282299041748,32.38081741333008
2018-11-12,6.716130256652832,32.37173843383789
2018-11-13,6.7515153884887695,32.58942413330078
2018-11-14,6.7515153884887695,31.954513549804688
2018-11-15,6.5887451171875,32.244754791259766
2018-11-16,6.4047393798828125,32.4261589050293
2018-11-19,6.546281337738037,32.362667083740234
2018-11-20,6.411815643310547,31.827533721923828
2018-11-21,6.447202205657959,32.244754791259766
2018-11-23,6.461357116699219,32.58942413330078
2018-11-26,6.65243673324585,34.14951705932617
2018-11-27,6.5675129890441895,33.278770446777344
2018-11-28,6.659514427185059,33.51460266113281
2018-11-29,6.631205081939697,33.34226608276367
2018-11-30,6.659514427185059,34.42162322998047
2018-12-03,6.793978691101074,34.87512969970703
2018-12-04,6.49674129486084,33.12457275390625
2018-12-06,6.383509159088135,32.721290588378906
2018-12-07,6.2419657707214355,31.795557022094727
2018-12-10,6.029655456542969,31.548084259033203
2018-12-11,6.04380989074707,31.795557022094727
2018-12-12,6.114581108093262,32.70294952392578
2018-12-13,6.015501976013184,32.18051528930664
2018-12-14,6.029655456542969,32.17135238647461
2018-12-17,6.015501976013184,31.768062591552734
2018-12-18,5.994271278381348,31.988037109375
2018-12-19,5.8881144523620605,32.01552963256836
2018-12-20,5.845652103424072,31.41059112548828
2018-12-21,5.697033405303955,30.228235244750977
2018-12-24,5.3997979164123535,29.66912841796875
2018-12-26,5.555492401123047,30.72318458557129
2018-12-27,5.555492401123047,31.12646484375
2018-12-28,5.527183532714844,31.08980369567871
2018-12-31,5.413951396942139,30.65901756286621
2019-01-02,5.590878963470459,30.83316993713379
2019-01-03,5.505952835083008,29.559141159057617
2019-01-04,5.718264102935791,30.549034118652344
2019-01-07,5.866883277893066,31.49308967590332
2019-01-08,5.9235005378723145,31.905546188354492
2019-01-09,6.171197414398193,32.244667053222656
2019-01-10,6.135810852050781,31.832212448120117
2019-01-11,6.2419657707214355,34.07780075073242
2019-01-14,6.362277984619141,34.51774215698242
2019-01-15,6.25612211227417,34.416927337646484
2019-01-16,5.866883277893066,34.52690887451172
2019-01-17,5.916422367095947,35.067691802978516
2019-01-18,6.072117805480957,35.38847351074219
2019-01-22,6.015501976013184,34.96686553955078
2019-01-23,5.902267932891846,34.52690887451172
2019-01-24,6.086272239685059,34.97603225708008
2019-01-25,6.270275592803955,35.41598129272461
2019-01-28,6.128735065460205,35.2509880065918
2019-01-29,6.199504375457764,35.260162353515625
2019-01-30,6.271508693695068,35.828433990478516
2019-01-31,6.3363118171691895,35.76427459716797
2019-02-01,6.278709411621094,35.544307708740234
2019-02-04,6.264307975769043,35.68178176879883
2019-02-05,6.3003106117248535,36.020912170410156
2019-02-06,6.278709411621094,36.58000183105469
2019-02-07,5.983493328094482,35.425140380859375
2019-02-08,6.041097164154053,35.470970153808594
2019-02-11,5.997895240783691,35.40681457519531
2019-02-12,6.0914998054504395,35.773433685302734
2019-02-13,6.055498123168945,35.745941162109375
2019-02-14,6.0626983642578125,35.645118713378906
2019-02-15,6.149102687835693,35.828433990478516
2019-02-19,6.357912540435791,36.231712341308594
2019-02-20,6.437115669250488,36.616668701171875
2019-02-21,6.271508693695068,36.314205169677734
2019-02-22,6.271508693695068,36.65333557128906
2019-02-25,6.307509899139404,36.79082107543945
2019-02-26,6.393914699554443,36.763328552246094
2019-02-27,6.321911334991455,36.662506103515625
2019-02-28,6.314711093902588,36.185890197753906
2019-03-01,6.3291096687316895,36.231712341308594
2019-03-04,6.343512535095215,35.9750862121582
2019-03-05,6.314711093902588,36.00257873535156
2019-03-06,6.1779046058654785,35.4434700012207
2019-03-07,6.105898857116699,35.212059020996094
2019-03-08,6.0626983642578125,35.1657829284668
2019-03-11,6.199504375457764,35.74894332885742
2019-03-12,6.170703411102295,35.74894332885742
2019-03-13,6.141901969909668,35.91556167602539
2019-03-14,6.055498123168945,35.20280456542969
2019-03-15,6.069899082183838,35.23983383178711
2019-03-18,6.170703411102295,35.15652084350586
2019-03-19,6.264307975769043,35.424964904785156
2019-03-20,6.127501487731934,34.24936294555664
2019-03-21,6.257109642028809,34.5733528137207
2019-03-22,6.149102687835693,33.73100280761719
2019-03-25,6.127501487731934,34.01795959472656
2019-03-26,6.307509899139404,34.12903594970703
2019-03-27,6.206705093383789,33.888370513916016
2019-03-28,6.314711093902588,34.30491256713867
2019-03-29,6.321911334991455,34.34193801879883
2019-04-01,6.465916633605957,34.952880859375
2019-04-02,6.487519264221191,34.99916458129883
2019-04-03,6.573923587799072,35.536041259765625
2019-04-04,6.653126239776611,35.906307220458984
2019-04-05,6.660327911376953,36.04515838623047
2019-04-08,6.696329593658447,36.156227111816406
2019-04-09,6.63152551651001,35.971107482910156
2019-04-10,6.717930793762207,36.33211135864258
2019-04-11,6.761129379272461,36.40615463256836
2019-04-12,6.804333686828613,36.757911682128906
2019-04-15,6.717930793762207,36.62831115722656
2019-04-16,6.739529132843018,36.711631774902344
2019-04-17,6.840336322784424,37.01709747314453
2019-04-18,6.876338005065918,37.30405044555664
2019-04-22,6.840336322784424,36.56352233886719
2019-04-23,6.950074672698975,36.86899185180664
2019-04-24,7.001286029815674,36.76715850830078
2019-04-25,6.876914978027344,36.2025146484375
2019-04-26,7.615817546844482,36.730133056640625
2019-04-29,7.549975872039795,37.03560256958008
2019-04-30,7.645082473754883,36.05440139770508
2019-05-01,7.535345077514648,35.86928176879883
2019-05-02,7.5646071434021,35.40644073486328
2019-05-03,7.615817546844482,35.91556167602539
2019-05-06,7.586553573608398,35.25834274291992
2019-05-07,7.593870639801025,35.66563415527344
2019-05-08,7.5646071434021,35.369422912597656
2019-05-09,7.462184429168701,34.786258697509766
2019-05-10,7.593870639801025,35.073219299316406
2019-05-13,7.374393939971924,33.84208679199219
2019-05-14,7.491447925567627,34.28639602661133
2019-05-15,7.579237937927246,34.59186935424805
2019-05-16,7.608501434326172,34.60112380981445
2019-05-17,7.5280280113220215,34.24936294555664
2019-05-20,7.520714282989502,34.22161102294922
2019-05-21,7.491447925567627,34.369712829589844
2019-05-22,7.293919563293457,32.90717697143555
2019-05-23,7.206130504608154,32.51838684082031
2019-05-24,7.191497325897217,32.5091438293457
2019-05-28,7.1549177169799805,32.25920486450195
2019-05-29,7.103707790374756,32.20367431640625
2019-05-30,7.125654220581055,32.23143768310547
2019-05-31,6.964707851409912,30.86145782470703
2019-06-03,7.030548095703125,31.194698333740234
2019-06-04,7.257341384887695,33.07378387451172
2019-06-05,7.1549177169799805,33.17561721801758
2019-06-06,7.132971286773682,32.92299270629883
2019-06-07,7.140287399291992,33.20368194580078
2019-06-10,7.1841816902160645,33.690181732177734
2019-06-11,7.257341384887695,33.86793899536133
2019-06-12,7.206130504608154,33.372074127197266
2019-06-13,7.359763145446777,33.69953536987305
2019-06-14,7.301234722137451,33.362728118896484
2019-06-17,7.352447509765625,33.81180191040039
2019-06-18,7.389026165008545,34.33572769165039
2019-06-19,7.3451313972473145,34.41056823730469
2019-06-20,7.3451313972473145,34.578983306884766
2019-06-21,7.3085527420043945,34.541561126708984
2019-06-24,7.279288291931152,34.578983306884766
2019-06-25,7.198814392089844,35.252586364746094
2019-06-26,7.250025749206543,35.673606872558594
2019-06-27,7.462184429168701,35.85136032104492
2019-06-28,7.484132766723633,36.04783630371094
2019-07-01,7.425604820251465,36.253665924072266
2019-07-02,7.40365743637085,35.87006759643555
2019-07-03,7.462184429168701,35.70166778564453
2019-07-05,7.462184429168701,36.01976013183594
2019-07-08,7.462184429168701,35.76716613769531
2019-07-09,7.418290615081787,35.6268310546875
2019-07-10,7.396341323852539,35.64553451538086
2019-07-11,7.454868793487549,35.95426940917969
2019-07-12,7.674345016479492,36.684024810791016
2019-07-15,7.623134613037109,36.824363708496094
2019-07-16,7.688976764678955,36.88985061645508
2019-07-17,7.557291030883789,36.63724899291992
2019-07-18,7.506080627441406,36.59982681274414
2019-07-19,7.462184429168701,36.93663024902344
2019-07-22,7.439910888671875,37.29216003417969
2019-07-23,7.551285743713379,38.087398529052734
2019-07-24,7.670086860656738,38.24645233154297
2019-07-25,7.098357200622559,38.12481689453125
2019-07-26,7.105781555175781,38.14352798461914
2019-07-29,7.128056526184082,38.059322357177734
2019-07-30,7.0909318923950195,37.825435638427734
2019-07-31,7.076082229614258,37.74123001098633
2019-08-01,6.9127326011657715,37.56346893310547
2019-08-02,6.890456199645996,37.217308044433594
2019-08-05,6.853330135345459,36.49691390991211
2019-08-06,7.0389556884765625,36.56240463256836
2019-08-07,7.076082229614258,36.8524284362793
2019-08-08,7.098357200622559,37.516700744628906
2019-08-09,7.016680717468262,37.058265686035156
2019-08-12,6.897880554199219,36.35658264160156
2019-08-13,6.875604629516602,36.49691390991211
2019-08-14,6.682554721832275,34.79415512084961
2019-08-15,6.5786027908325195,34.12054443359375
2019-08-16,6.652853965759277,34.616390228271484
2019-08-19,6.704828262329102,34.95320510864258
2019-08-20,6.652853965759277,34.578983306884766
2019-08-21,6.712253570556641,34.72867202758789
2019-08-22,6.712253570556641,34.859649658203125
2019-08-23,6.511778831481934,33.73695755004883
2019-08-26,6.54890251159668,33.91472625732422
2019-08-27,6.504352569580078,33.577903747558594
2019-08-28,6.682554721832275,34.092472076416016
2019-08-29,6.77165412902832,34.532196044921875
2019-08-30,6.808779239654541,34.70059585571289
2019-09-03,6.756803512573242,34.532196044921875
2019-09-04,6.8310546875,35.776519775390625
2019-09-05,6.935006141662598,36.59864044189453
2019-09-06,6.935006141662598,36.64588928222656
2019-09-09,7.083506107330322,37.40187454223633
2019-09-10,6.994405269622803,37.40187454223633
2019-09-11,6.994405269622803,37.28846740722656
2019-09-12,6.986979961395264,36.91992950439453
2019-09-13,7.016680717468262,36.72148895263672
2019-09-16,6.905306339263916,35.16228103637695
2019-09-17,6.890456199645996,36.182861328125
2019-09-18,6.868180751800537,36.07891082763672
2019-09-19,6.756803512573242,35.700923919677734
2019-09-20,6.808779239654541,35.3134765625
2019-09-23,6.801354885101318,35.190635681152344
2019-09-24,6.7642292976379395,34.74650573730469
2019-09-25,6.8310546875,35.067787170410156
2019-09-26,6.786506175994873,35.540279388427734
2019-09-27,6.7419538497924805,35.36072540283203
2019-09-30,6.801354885101318,35.41743469238281
2019-10-01,6.608302593231201,34.12282180786133
2019-10-02,6.392976760864258,32.77151870727539
2019-10-03,6.467226505279541,33.05500793457031
2019-10-04,6.489500999450684,32.988868713378906
2019-10-07,6.444952487945557,32.83766174316406
2019-10-08,6.340999603271484,32.01554489135742
2019-10-09,6.3558526039123535,32.26122283935547
2019-10-10,6.400401592254639,32.75262451171875
2019-10-11,6.519202709197998,33.61253356933594
2019-10-14,6.54890251159668,33.546390533447266
2019-10-15,6.7345290184021,34.26456832885742
2019-10-16,6.7345290184021,34.63311004638672
2019-10-17,6.7642292976379395,34.19841766357422
2019-10-18,6.897880554199219,34.17952346801758
2019-10-21,6.814863681793213,33.952728271484375
2019-10-22,6.845052242279053,34.31181716918945
2019-10-23,6.950709819793701,34.595306396484375
2019-10-24,6.490347385406494,33.848777770996094
2019-10-25,6.580911636352539,34.71815490722656
2019-10-28,6.497894763946533,34.623661041259766
2019-10-29,6.520535945892334,36.10725784301758
2019-10-30,6.445065975189209,35.823768615722656
2019-10-31,6.4828009605407715,35.11503219604492
2019-11-01,6.709206581115723,35.88046646118164
2019-11-04,6.792224407196045,36.27735137939453
2019-11-05,6.807317733764648,36.12615966796875
2019-11-06,6.731848239898682,36.305694580078125
2019-11-07,6.709206581115723,36.37185287475586
2019-11-08,6.822412014007568,36.54193878173828
2019-11-11,6.852599143981934,36.58919143676758
2019-11-12,6.822412014007568,36.466346740722656
2019-11-13,6.648833751678467,35.14337921142578
2019-11-14,6.633737564086914,34.77484893798828
2019-11-15,6.754489898681641,34.859901428222656
2019-11-18,6.754489898681641,34.60475540161133
2019-11-19,6.7167534828186035,34.37796401977539
2019-11-20,6.5884575843811035,33.33849334716797
2019-11-21,6.573362827301025,32.762054443359375
2019-11-22,6.709206581115723,33.385746002197266
2019-11-25,6.792224407196045,33.83932876586914
2019-11-26,6.799772262573242,33.9338264465332
2019-11-27,6.867692947387695,34.15116882324219
2019-11-29,6.837504863739014,34.01887130737305
2019-12-02,6.799772262573242,33.905479431152344
2019-12-03,6.709206581115723,33.57474136352539
2019-12-04,6.754489898681641,33.82987976074219
2019-12-05,6.7393951416015625,33.72481918334961
2019-12-06,6.807317733764648,33.94449234008789
2019-12-09,6.799772262573242,33.79166793823242
2019-12-10,6.845052242279053,33.5338020324707
2019-12-11,6.875240325927734,33.6579704284668
2019-12-12,7.033724308013916,34.4793586730957
2019-12-13,6.965801239013672,34.049556732177734
2019-12-16,7.08655309677124,34.48889923095703
2019-12-17,7.08655309677124,34.679927825927734
2019-12-18,7.199757099151611,35.63503646850586
2019-12-19,7.101646423339844,35.5872802734375
2019-12-20,7.15447473526001,35.57772445678711
2019-12-23,7.1242876052856445,35.11928176879883
2019-12-24,7.146929740905762,34.93780517578125
2019-12-26,7.131834983825684,34.84229278564453
2019-12-27,7.063912391662598,34.91870880126953
2019-12-30,6.980897426605225,34.8040885925293
2019-12-31,7.0186309814453125,34.95690155029297
2020-01-02,7.109194278717041,35.70188903808594
2020-01-03,6.950709819793701,34.68947219848633
2020-01-06,6.912974834442139,34.23102951049805
2020-01-07,6.980897426605225,33.57200622558594
2020-01-08,6.980897426605225,33.09444808959961
2020-01-09,6.988444805145264,33.50514602661133
2020-01-10,6.980897426605225,33.09444808959961
2020-01-13,6.973349571228027,33.409637451171875
2020-01-14,7.01108455657959,33.57200622558594
2020-01-15,6.935615062713623,33.57200622558594
2020-01-16,6.920522689819336,33.95404815673828
2020-01-17,6.912974834442139,34.00179672241211
2020-01-21,6.950709819793701,33.419193267822266
2020-01-22,6.912974834442139,33.342777252197266
2020-01-23,6.897880554199219,33.31412124633789
2020-01-24,6.792224407196045,32.769710540771484
2020-01-27,6.709206581115723,31.91011619567871
2020-01-28,6.769583702087402,32.12979507446289
2020-01-29,6.800283432006836,32.09158706665039
2020-01-30,6.784933090209961,31.833709716796875
2020-01-31,6.7695817947387695,31.891014099121094
2020-02-03,6.892386436462402,32.206199645996094
2020-02-04,7.04589319229126,32.827022552490234
2020-02-05,6.378145694732666,33.4573860168457
2020-02-06,6.33209228515625,32.788822174072266
2020-02-07,6.224639415740967,32.120243072509766
2020-02-10,6.186263561248779,32.71240997314453
2020-02-11,6.216964244842529,33.43828201293945
2020-02-12,6.3244171142578125,33.89674377441406
2020-02-13,6.33209228515625,33.70572280883789
2020-02-14,6.216964244842529,33.199501037597656
2020-02-18,6.186263561248779,32.8652229309082
2020-02-19,6.1402106285095215,33.35233688354492
2020-02-20,6.16323709487915,33.70572280883789
2020-02-21,6.055782318115234,33.09444808959961
2020-02-24,5.81017541885376,31.604482650756836
2020-02-25,5.5492167472839355,30.324644088745117
2020-02-26,5.533865928649902,30.563419342041016
2020-02-27,5.349658489227295,29.331329345703125
2020-02-28,5.341983795166016,29.130752563476562
2020-03-02,5.526189804077148,30.00945472717285
2020-03-03,5.349658489227295,29.149860382080078
2020-03-04,5.434086799621582,30.114517211914062
2020-03-05,5.1731276512146,29.09942054748535
2020-03-06,4.981245994567871,27.736291885375977
2020-03-09,4.528406143188477,23.8692569732666
2020-03-10,4.804716110229492,26.218482971191406
2020-03-11,4.528406143188477,25.135713577270508
2020-03-12,4.106266021728516,22.274106979370117
2020-03-13,4.321173191070557,23.888591766357422
2020-03-16,3.8453078269958496,20.301918029785156
2020-03-17,3.8453078269958496,19.64452362060547
2020-03-18,3.453868865966797,16.241539001464844
2020-03-19,3.4308433532714844,17.12128257751465
2020-03-20,3.3233895301818848,17.536991119384766
2020-03-23,3.0777812004089355,17.014942169189453
2020-03-24,3.799255847930908,20.408266067504883
2020-03-25,4.136966705322266,20.775632858276367
2020-03-26,4.029513835906982,21.8100643157959
2020-03-27,3.983462333679199,20.66929054260254
2020-03-30,3.8606579303741455,20.611282348632812
2020-03-31,3.7071526050567627,20.089235305786133
2020-04-01,3.3771164417266846,18.619762420654297
2020-04-02,3.3464152812957764,17.58533477783203
2020-04-03,3.2543115615844727,17.44031524658203
2020-04-06,3.4768946170806885,18.900117874145508
2020-04-07,3.6150498390197754,20.591947555541992
2020-04-08,3.8606579303741455,22.361114501953125
2020-04-09,4.121616363525391,23.26020050048828
2020-04-13,3.9604368209838867,22.245101928710938
2020-04-14,4.060215950012207,22.216100692749023
2020-04-15,3.8606579303741455,20.939983367919922
2020-04-16,3.791581153869629,20.176240921020508
2020-04-17,3.929734945297241,21.732723236083984
2020-04-20,3.822282075881958,21.63604164123535
2020-04-21,3.6611006259918213,20.533945083618164
2020-04-22,3.6611006259918213,20.591947555541992
2020-04-23,3.753203868865967,20.80463218688965
2020-04-24,3.73785400390625,21.220346450805664
2020-04-27,3.968111515045166,21.70372200012207
2020-04-28,4.129292964935303,21.44269561767578
2020-04-29,4.037189483642578,22.989513397216797
2020-04-30,3.9067087173461914,21.549039840698242
2020-05-01,3.7762300968170166,20.205244064331055
2020-05-04,3.730178117752075,20.060230255126953
2020-05-05,3.814606189727783,20.553279876708984
2020-05-06,3.73785400390625,21.162334442138672
2020-05-07,3.73785400390625,21.69405174255371
2020-05-08,4.021838665008545,23.134523391723633
2020-05-11,3.929734945297241,22.042083740234375
2020-05-12,3.822282075881958,21.8100643157959
2020-05-13,3.6227245330810547,20.746625900268555
2020-05-14,3.753203868865967,21.568370819091797
2020-05-15,3.7608799934387207,21.87774085998535
2020-05-18,4.075565338134766,23.985267639160156
2020-05-19,4.067890167236328,23.8692569732666
2020-05-20,4.213719844818115,24.63299560546875
2020-05-21,4.321173191070557,24.942358016967773
2020-05-22,4.336524486541748,25.116374969482422
2020-05-26,4.482354164123535,26.489173889160156
2020-05-27,4.628183841705322,26.866207122802734
