Date,GOOGL,META
2018-06-26,56.24308395385742,197.78073120117188
2018-06-27,55.464454650878906,194.64010620117188
2018-06-28,55.953086853027344,195.0277099609375
2018-06-29,56.07276153564453,193.12939453125
2018-07-02,56.71433639526367,196.1508026123047
2018-07-03,55.43168640136719,191.5491485595703
2018-07-05,56.67361068725586,197.23410034179688
2018-07-06,57.358394622802734,201.9848175048828
2018-07-09,57.96421432495117,203.485595703125
2018-07-10,57.9572639465332,202.29293823242188
2018-07-11,58.17178726196289,201.29905700683594
2018-07-12,59.651573181152344,205.65223693847656
2018-07-13,59.808494567871094,206.04978942871094
2018-07-16,59.41570281982422,205.96031188964844
2018-07-17,60.238529205322266,208.7034149169922
2018-07-18,60.2300910949707,208.0772705078125
2018-07-19,59.544315338134766,206.81504821777344
2018-07-20,59.48373794555664,208.65371704101562
2018-07-23,60.13523864746094,209.61776733398438
2018-07-24,62.47659683227539,213.354736328125
2018-07-25,63.36000061035156,216.16737365722656
2018-07-26,63.8347282409668,175.1800537109375
2018-07-27,62.215396881103516,173.81846618652344
2018-07-30,61.080718994140625,170.0119171142578
2018-07-31,60.94068908691406,171.52259826660156
2018-08-01,61.22720718383789,170.59829711914062
2018-08-02,61.63142013549805,175.2893829345703
2018-08-03,61.483943939208984,176.6907501220703
2018-08-06,61.4596061706543,184.55230712890625
2018-08-07,62.36188507080078,182.68380737304688
2018-08-08,62.63450622558594,184.04539489746094
2018-08-09,62.7899284362793,181.96820068359375
2018-08-10,62.19652557373047,179.15554809570312
2018-08-13,62.00435256958008,178.9468536376953
2018-08-14,62.476097106933594,180.00033569335938
2018-08-15,61.18898010253906,178.43003845214844
2018-08-16,60.78376770019531,173.62962341308594
2018-08-17,60.37608337402344,172.73516845703125
2018-08-20,60.67898941040039,171.44309997558594
2018-08-21,60.45354461669922,171.5623779296875
2018-08-22,60.6690673828125,172.5761260986328
2018-08-23,60.63976287841797,171.84063720703125
2018-08-24,61.41392135620117,173.57994079589844
2018-08-27,62.38323974609375,176.37271118164062
2018-08-28,61.86630630493164,175.1800537109375
2018-08-29,62.79936218261719,174.822265625
2018-08-30,62.292362213134766,176.55160522460938
2018-08-31,61.16811752319336,174.65333557128906
2018-09-04,60.150634765625,170.111328125
2018-09-05,59.544315338134766,166.1556854248047
2018-09-06,58.79399490356445,161.53419494628906
2018-09-07,58.4761848449707,162.04104614257812
2018-09-10,58.35055160522461,163.174072265625
2018-09-11,59.09193801879883,164.9232940673828
2018-09-12,58.178741455078125,161.0074462890625
2018-09-13,58.702125549316406,160.37135314941406
2018-09-14,58.49555206298828,161.3254852294922
2018-09-17,57.59426498413086,159.5961456298828
2018-09-18,57.95577621459961,159.31785583496094
2018-09-19,58.31132507324219,162.06094360351562
2018-09-20,59.1703987121582,165.0028076171875
2018-09-21,58.204559326171875,161.93174743652344
2018-09-24,58.574005126953125,164.3965301513672
2018-09-25,59.28560256958008,163.8996124267578
2018-09-26,59.29404830932617,165.92710876464844
2018-09-27,59.95448303222656,167.80552673339844
2018-09-28,59.940582275390625,163.45236206054688
2018-10-01,60.0125846862793,161.44473266601562
2018-10-02,59.9683952331543,158.35379028320312
2018-10-03,60.16156005859375,161.43479919433594
2018-10-04,58.45035934448242,157.87672424316406
2018-10-05,57.991519927978516,156.36607360839844
2018-10-08,57.400108337402344,156.28652954101562
2018-10-09,56.86628723144531,156.9325408935547
2018-10-10,54.23394775390625,150.45252990722656
2018-10-11,54.16342544555664,152.41043090820312
2018-10-12,55.64322280883789,152.7980499267578
2018-10-15,54.744422912597656,152.5793914794922
2018-10-16,56.265926361083984,157.8071746826172
2018-10-17,55.993309020996094,158.44326782226562
2018-10-18,54.51947021484375,153.9708251953125
2018-10-19,54.88048553466797,153.1061553955078
2018-10-22,55.1878662109375,153.8316650390625
2018-10-23,55.363651275634766,153.44406127929688
2018-10-24,52.49394226074219,145.1452178955078
2018-10-25,54.80152893066406,150.02513122558594
2018-10-26,53.816322326660156,144.47930908203125
2018-10-29,51.38211441040039,141.21939086914062
2018-10-30,52.11604690551758,145.32411193847656
2018-10-31,54.15548324584961,150.8599853515625
2018-11-01,53.92706298828125,150.8202362060547
2018-11-02,53.207523345947266,149.4288330078125
2018-11-05,52.42491912841797,147.76904296875
2018-11-06,53.112178802490234,149.02133178710938
2018-11-07,55.03243637084961,150.60157775878906
2018-11-08,54.356597900390625,146.96401977539062
2018-11-09,53.48213195800781,144.0718536376953
2018-11-12,52.10860061645508,140.68272399902344
2018-11-13,52.039581298828125,141.28900146484375
2018-11-14,52.3678092956543,143.3363800048828
2018-11-15,53.185672760009766,142.96865844726562
2018-11-16,53.04762649536133,138.6750946044922
2018-11-19,51.01911544799805,130.74400329589844
2018-11-20,51.16957473754883,131.6186065673828
2018-11-21,51.81414031982422,133.99398803710938
2018-11-23,51.152198791503906,130.9228973388672
2018-11-26,52.43534851074219,135.54441833496094
2018-11-27,52.253597259521484,134.1728515625
2018-11-28,54.21556854248047,135.9220733642578
2018-11-29,54.3541145324707,137.83030700683594
2018-11-30,55.10245132446289,139.7484893798828
2018-12-03,55.43565368652344,140.22555541992188
2018-12-04,52.759613037109375,137.0849151611328
2018-12-06,53.53476333618164,138.77452087402344
2018-12-07,51.970550537109375,136.5780487060547
2018-12-10,52.29829406738281,140.98089599609375
2018-12-11,52.71889114379883,141.20950317382812
2018-12-12,53.318756103515625,143.61463928222656
2018-12-13,53.309322357177734,144.1215057373047
2018-12-14,52.22529220581055,143.17735290527344
2018-12-17,50.93122100830078,139.3310546875
2018-12-18,51.813140869140625,142.77980041503906
2018-12-19,51.418357849121094,132.42364501953125
2018-12-20,50.82843017578125,132.58265686035156
2018-12-21,49.22300338745117,124.18444061279297
2018-12-24,48.89625930786133,123.29988861083984
2018-12-26,52.03361892700195,133.3578643798828
2018-12-27,52.284393310546875,133.69578552246094
2018-12-28,51.97551727294922,132.38388061523438
2018-12-31,51.890113830566406,130.2867889404297
2019-01-02,52.372779846191406,134.8486785888672
2019-01-03,50.92228317260742,130.93284606933594
2019-01-04,53.53426742553711,137.1047821044922
2019-01-07,53.42750930786133,137.20419311523438
2019-01-08,53.89677047729492,141.65673828125
2019-01-09,53.71204376220703,143.34632873535156
2019-01-10,53.5720100402832,143.31649780273438
2019-01-11,52.85892868041992,142.91896057128906
2019-01-14,52.215362548828125,144.4991912841797
2019-01-15,53.95338439941406,148.0373992919922
2019-01-16,54.10234832763672,146.63601684570312
2019-01-17,54.579559326171875,147.39137268066406
2019-01-18,54.98575973510742,149.12071228027344
2019-01-22,53.562076568603516,146.66586303710938
2019-01-23,53.849098205566406,143.4158935546875
2019-01-24,53.8287353515625,144.93650817871094
2019-01-25,54.698238372802734,148.09703063964844
2019-01-28,53.62316131591797,146.56646728515625
2019-01-29,53.13650894165039,143.30654907226562
2019-01-30,54.5234489440918,149.49838256835938
2019-01-31,55.90888595581055,165.66871643066406
2019-02-01,55.54787826538086,164.6947021484375
2019-02-04,56.6800651550293,168.2130126953125
2019-02-05,57.19899368286133,170.111328125
2019-02-06,55.75991439819336,169.4454345703125
2019-02-07,54.9167366027832,165.36061096191406
2019-02-08,54.7414436340332,166.30479431152344
2019-02-11,54.72853469848633,164.77420043945312
2019-02-12,55.99281311035156,164.02882385253906
2019-02-13,56.044952392578125,163.0647735595703
2019-02-14,56.0732536315918,162.9454803466797
2019-02-15,55.5980339050293,161.50437927246094
2019-02-19,55.93967819213867,161.295654296875
2019-02-20,55.64570617675781,161.56398010253906
2019-02-21,54.83231735229492,159.05943298339844
2019-02-22,55.44558334350586,160.89813232421875
2019-02-25,55.48381805419922,163.6113739013672
2019-02-26,55.71622085571289,163.12437438964844
2019-02-27,55.75991439819336,161.81246948242188
2019-02-28,55.9416618347168,160.4608154296875
2019-03-01,57.03264236450195,161.28570556640625
2019-03-04,57.27595901489258,166.3445281982422
2019-03-05,58.05906677246094,170.210693359375
2019-03-06,57.848018646240234,171.4530487060547
2019-03-07,57.148345947265625,168.09376525878906
2019-03-08,57.104644775390625,168.56088256835938
2019-03-11,58.55911636352539,171.01576232910156
2019-03-12,59.452449798583984,170.8666534423828
2019-03-13,59.542327880859375,172.30776977539062
2019-03-14,59.21806335449219,169.12738037109375
2019-03-15,59.10733413696289,164.96302795410156
2019-03-18,59.02043151855469,159.48681640625
2019-03-19,59.71116638183594,160.58006286621094
2019-03-20,60.901458740234375,164.42636108398438
2019-03-21,61.38313293457031,165.0624237060547
2019-03-22,59.96889114379883,163.33309936523438
2019-03-25,59.45890808105469,165.27114868164062
2019-03-26,59.08448791503906,166.65261840820312
2019-03-27,58.497039794921875,164.85372924804688
2019-03-28,58.212005615234375,164.5356903076172
2019-03-29,58.4414176940918,165.66871643066406
2019-04-01,59.53835678100586,167.6663818359375
2019-04-02,59.864112854003906,173.13270568847656
2019-04-03,60.12580871582031,172.4767303466797
2019-04-04,60.554847717285156,174.94154357910156
2019-04-05,60.157588958740234,174.64334106445312
2019-04-08,60.00017547607422,173.8582000732422
2019-04-09,59.72258377075195,176.49197387695312
2019-04-10,59.9093017578125,176.73049926757812
2019-04-11,60.065223693847656,176.42239379882812
2019-04-12,60.71772384643555,178.002685546875
2019-04-15,60.90642166137695,178.54928588867188
2019-04-16,61.173580169677734,177.7740478515625
2019-04-17,61.5822639465332,177.6846160888672
2019-04-18,61.648311614990234,177.18771362304688
2019-04-22,62.25859832763672,180.32833862304688
2019-04-23,63.094329833984375,182.65399169921875
2019-04-24,62.57093811035156,181.4613494873047
2019-04-25,62.932945251464844,192.07591247558594
2019-04-26,63.43349075317383,190.31675720214844
2019-04-29,64.3660659790039,193.5865936279297
2019-04-30,59.5373649597168,192.21505737304688
2019-05-01,58.2641487121582,191.84732055664062
2019-05-02,57.92597961425781,191.35037231445312
2019-05-03,59.07008743286133,194.27235412597656
2019-05-06,59.264251708984375,192.69210815429688
2019-05-07,58.539249420166016,188.6072998046875
2019-05-08,58.13801956176758,188.37867736816406
2019-05-09,57.998477935791016,187.494140625
2019-05-10,57.98208999633789,187.18605041503906
2019-05-13,56.44022750854492,180.42771911621094
2019-05-14,55.85774230957031,179.62266540527344
2019-05-15,58.139015197753906,185.12875366210938
2019-05-16,58.81931686401367,185.8443145751953
2019-05-17,58.038700103759766,184.1646728515625
2019-05-20,56.84096908569336,181.6004638671875
2019-05-21,57.32661437988281,183.6876220703125
2019-05-22,57.396629333496094,184.18455505371094
2019-05-23,56.87472915649414,179.76182556152344
2019-05-24,56.54053497314453,179.95065307617188
2019-05-28,56.58770751953125,183.1807403564453
2019-05-29,55.61343002319336,181.07373046875
2019-05-30,55.68642807006836,181.88868713378906
2019-05-31,54.9460334777832,176.3826446533203
2019-06-03,51.58124542236328,163.1442413330078
2019-06-04,52.36334228515625,166.47372436523438
2019-06-05,51.87422180175781,167.13963317871094
2019-06-06,52.029151916503906,167.2986602783203
2019-06-07,53.052589416503906,172.28787231445312
2019-06-10,53.76716613769531,173.74891662597656
2019-06-11,53.6817512512207,177.0087890625
2019-06-12,53.58542251586914,173.967529296875
2019-06-13,54.17683792114258,176.3826446533203
2019-06-14,53.94294738769531,180.21902465820312
2019-06-17,54.31985092163086,187.8519287109375
2019-06-18,54.88346862792969,187.3152618408203
2019-06-19,54.84720993041992,186.33131408691406
2019-06-20,55.27873611450195,188.36874389648438
2019-06-21,55.8830680847168,189.96888732910156
2019-06-24,55.452537536621094,191.4199676513672
2019-06-25,54.00651550292969,187.68299865722656
2019-06-26,53.64599609375,186.51022338867188
2019-06-27,53.46276092529297,188.3389434814453
2019-06-28,53.76914596557617,191.8175048828125
2019-07-01,54.62325668334961,191.8175048828125
2019-07-02,55.24894332885742,193.80523681640625
2019-07-03,55.764888763427734,195.99176025390625
2019-07-05,56.245567321777344,195.1966552734375
2019-07-08,55.45701217651367,194.56057739257812
2019-07-09,55.829437255859375,197.98948669433594
2019-07-10,56.654747009277344,201.48788452148438
2019-07-11,56.812156677246094,199.99705505371094
2019-07-12,56.87472915649414,203.61477661132812
2019-07-15,57.13146209716797,202.66065979003906
2019-07-16,57.2779541015625,202.591064453125
2019-07-17,56.944252014160156,200.5635986328125
2019-07-18,56.969078063964844,199.54981994628906
2019-07-19,56.1899528503418,197.14466857910156
2019-07-22,56.5703239440918,201.08041381835938
2019-07-23,57.00930404663086,201.1201629638672
2019-07-24,56.596153259277344,203.4060516357422
2019-07-25,56.407955169677734,199.48025512695312
2019-07-26,61.83452606201172,198.52615356445312
2019-07-29,61.66667938232422,194.73951721191406
2019-07-30,60.97942352294922,195.83273315429688
2019-07-31,60.49277114868164,193.0399627685547
2019-08-01,60.17397689819336,191.5491485595703
2019-08-02,59.40626907348633,187.8618927001953
2019-08-05,57.34199905395508,180.61656188964844
2019-08-06,58.15290832519531,183.3795166015625
2019-08-07,58.39276123046875,184.0155792236328
2019-08-08,59.896392822265625,188.99488830566406
2019-08-09,59.037811279296875,186.6990509033203
2019-08-12,58.32273864746094,184.23426818847656
2019-08-13,59.4266242980957,187.2953643798828
2019-08-14,57.81375503540039,178.60891723632812
2019-08-15,58.06551742553711,181.4712677001953
2019-08-16,58.55662536621094,182.57447814941406
2019-08-19,59.61085510253906,185.0293426513672
2019-08-20,58.77115249633789,182.68380737304688
2019-08-21,59.17089080810547,182.4254150390625
2019-08-22,59.167911529541016,180.92462158203125
2019-08-23,57.283912658691406,176.66091918945312
2019-08-26,58.157875061035156,179.2549285888672
2019-08-27,58.13999557495117,180.18917846679688
2019-08-28,58.28549575805664,180.6463623046875
2019-08-29,59.302978515625,184.4330291748047
2019-08-30,59.11875534057617,184.5323944091797
2019-09-03,58.07693099975586,181.2725067138672
2019-09-04,58.708580017089844,185.993408203125
2019-09-05,60.194332122802734,189.73036193847656
2019-09-06,59.90284729003906,186.3412628173828
2019-09-09,59.850704193115234,187.60348510742188
2019-09-10,59.87205123901367,185.0293426513672
2019-09-11,60.582157135009766,187.3351287841797
2019-09-12,61.325531005859375,186.32138061523438
2019-09-13,61.57679748535156,186.0430908203125
2019-09-16,61.15967559814453,185.07904052734375
2019-09-17,61.072776794433594,186.92764282226562
2019-09-18,61.210323333740234,186.98728942871094
2019-09-19,61.513240814208984,188.97500610351562
2019-09-20,61.0707893371582,188.7663116455078
2019-09-23,61.31163024902344,185.6753692626953
2019-09-24,60.499229431152344,180.16929626464844
2019-09-25,61.87027359008789,181.67999267578125
2019-09-26,61.689022064208984,179.00645446777344
2019-09-27,60.877620697021484,176.01490783691406
2019-09-30,60.63876724243164,176.98892211914062
2019-10-01,59.88695526123047,174.7328338623047
2019-10-02,58.49257278442383,173.53025817871094
2019-10-03,59.06413269042969,178.2809600830078
2019-10-04,60.13325500488281,179.34437561035156
2019-10-07,59.99868392944336,178.5791015625
2019-10-08,59.0988883972168,176.66091918945312
2019-10-09,59.70818328857422,178.74807739257812
2019-10-10,60.059261322021484,178.9269561767578
2019-10-11,60.3691291809082,183.06149291992188
2019-10-14,60.47142028808594,182.1570587158203
2019-10-15,61.68654251098633,187.73268127441406
2019-10-16,61.72428512573242,188.38864135742188
2019-10-17,62.21092224121094,189.22349548339844
2019-10-18,61.7943000793457,184.71131896972656
2019-10-21,61.787841796875,188.5973358154297
2019-10-22,61.6348991394043,181.22280883789062
2019-10-23,62.450775146484375,185.0094757080078
2019-10-24,62.52426528930664,185.23806762695312
2019-10-25,62.78199005126953,186.7388153076172
2019-10-28,64.00753784179688,188.23953247070312
2019-10-29,62.60123062133789,188.15011596679688
2019-10-30,62.60322189331055,187.0966033935547
2019-10-31,62.50886917114258,190.4757537841797
2019-11-01,63.176761627197266,192.4337158203125
2019-11-04,64.038818359375,193.52696228027344
2019-11-05,64.12969207763672,193.12939453125
2019-11-06,64.10833740234375,190.3763885498047
2019-11-07,64.89938354492188,189.25331115722656
2019-11-08,65.00167846679688,189.6707305908203
2019-11-11,64.46935272216797,188.44827270507812
2019-11-12,64.41621398925781,193.2784881591797
2019-11-13,64.36507415771484,192.00636291503906
2019-11-14,65.0091323852539,191.96658325195312
2019-11-15,66.22026824951172,193.90464782714844
2019-11-18,65.53995513916016,196.19053649902344
2019-11-19,65.17994689941406,198.09878540039062
2019-11-20,64.64712524414062,196.2998504638672
2019-11-21,64.56171417236328,196.71730041503906
2019-11-22,64.24043273925781,197.6018524169922
2019-11-25,64.83483123779297,198.56590270996094
2019-11-26,65.20030975341797,197.7509307861328
2019-11-27,65.1571044921875,200.76235961914062
2019-11-29,64.75785064697266,200.40457153320312
2019-12-02,64.00157928466797,198.4764404296875
2019-12-03,64.2935562133789,197.6018524169922
2019-12-04,65.49526977539062,197.49253845214844
2019-12-05,65.8935317993164,198.13851928710938
2019-12-06,66.51075744628906,199.8181610107422
2019-12-09,66.68952941894531,200.10641479492188
2019-12-10,66.68457794189453,199.63925170898438
2019-12-11,66.75210571289062,201.020751953125
2019-12-12,66.96265411376953,195.54452514648438
2019-12-13,66.88219451904297,192.92068481445312
2019-12-16,67.56897735595703,196.7073516845703
2019-12-17,67.28046417236328,197.1744842529297
2019-12-18,67.13248443603516,201.25930786132812
2019-12-19,67.35742950439453,204.7974853515625
2019-12-20,67.09821319580078,205.0360107421875
2019-12-23,67.06892395019531,204.916748046875
2019-12-24,66.76104736328125,203.8632354736328
2019-12-26,67.65685272216797,206.51686096191406
2019-12-27,67.2680435180664,206.82498168945312
2019-12-30,66.52664947509766,203.15757751464844
2019-12-31,66.51075744628906,203.99244689941406
2020-01-02,67.96524047851562,208.49468994140625
2020-01-03,67.60968780517578,207.39149475097656
2020-01-06,69.41175842285156,211.2974090576172
2020-01-07,69.27767944335938,211.7545928955078
2020-01-08,69.77078247070312,213.9013671875
2020-01-09,70.50323486328125,216.96249389648438
2020-01-10,70.95858764648438,216.7239532470703
2020-01-13,71.50829315185547,220.5503692626953
2020-01-14,71.03953552246094,217.71783447265625
2020-01-15,71.46707916259766,219.79502868652344
2020-01-16,72.0113296508789,220.4112548828125
2020-01-17,73.4692611694336,220.77896118164062
2020-01-21,73.6048583984375,220.08326721191406
2020-01-22,73.68528747558594,219.96401977539062
2020-01-23,73.72599029541016,218.41355895996094
2020-01-24,72.80635070800781,216.60470581054688
2020-01-27,71.09614562988281,213.55349731445312
2020-01-28,72.02821350097656,216.45559692382812
2020-01-29,72.33609008789062,221.86228942871094
2020-01-30,72.21443176269531,208.24623107910156
2020-01-31,71.14828491210938,200.67291259765625
2020-02-03,73.6222152709961,202.93894958496094
2020-02-04,71.77545928955078,208.5443878173828
2020-02-05,71.80723571777344,208.8226776123047
2020-02-06,73.2929916381836,209.55812072753906
2020-02-07,73.44890594482422,211.02906799316406
2020-02-10,74.91629791259766,211.7545928955078
2020-02-11,74.9858169555664,205.92054748535156
2020-02-12,75.41138458251953,209.46865844726562
2020-02-13,75.15116882324219,211.83409118652344
2020-02-14,75.41634368896484,212.8677215576172
2020-02-18,75.45160675048828,216.4655303955078
2020-02-19,75.72123718261719,216.157470703125
2020-02-20,75.32994079589844,213.26528930664062
2020-02-21,73.66492462158203,208.89224243164062
2020-02-24,70.50669860839844,199.49021911621094
2020-02-25,68.84120178222656,195.5644073486328
2020-02-26,69.04727172851562,195.99176025390625
2020-02-27,65.29713439941406,188.58741760253906
2020-02-28,66.5038070678711,191.29074096679688
2020-03-02,68.84120178222656,195.23643493652344
2020-03-03,66.4278335571289,184.75106811523438
2020-03-04,68.6068115234375,190.58509826660156
2020-03-05,65.28768920898438,184.0354766845703
2020-03-06,64.34322357177734,179.98046875
2020-03-09,60.37309646606445,168.4614715576172
2020-03-10,63.3217658996582,177.09823608398438
2020-03-11,60.13027572631836,169.19696044921875
2020-03-12,55.196800231933594,153.52357482910156
2020-03-13,60.2976188659668,169.23670959472656
2020-03-16,53.282508850097656,145.1154022216797
2020-03-17,55.520076751708984,148.50450134277344
2020-03-18,54.18577575683594,146.05960083007812
2020-03-19,55.202754974365234,152.19178771972656
2020-03-20,53.044647216796875,148.8126220703125
2020-03-23,52.3454704284668,147.19261169433594
2020-03-24,56.11347961425781,159.9936981201172
2020-03-25,54.703704833984375,155.2529296875
2020-03-26,57.747711181640625,162.33921813964844
2020-03-27,55.13274383544922,155.82933044433594
2020-03-30,56.92289352416992,164.93324279785156
2020-03-31,57.69953918457031,165.7780303955078
2020-04-01,54.727535247802734,158.62216186523438
2020-04-02,55.468929290771484,157.22079467773438
2020-04-03,54.2607536315918,153.23536682128906
2020-04-06,58.75426483154297,164.5356903076172
2020-04-07,58.72297668457031,167.7955780029297
2020-04-08,59.93661117553711,173.21218872070312
2020-04-09,59.91525650024414,174.11660766601562
2020-04-13,60.10594177246094,173.71908569335938
2020-04-14,62.82817077636719,177.07835388183594
2020-04-15,62.434391021728516,175.88572692871094
2020-04-16,62.44084167480469,175.17015075683594
2020-04-17,63.5119514465332,178.14183044433594
2020-04-20,62.62556838989258,177.14794921875
2020-04-21,60.19284439086914,169.75352478027344
2020-04-22,62.48950958251953,181.1632080078125
2020-04-23,63.123130798339844,183.99571228027344
2020-04-24,63.39277648925781,188.90545654296875
2020-04-27,63.10773849487305,186.3511962890625
2020-04-28,61.20734786987305,181.789306640625
2020-04-29,66.6493148803711,193.00022888183594
2020-04-30,66.87376403808594,203.4557647705078
2020-05-01,65.4148178100586,201.03070068359375
2020-05-04,65.69190979003906,204.0023651123047
2020-05-05,66.98896789550781,205.80130004882812
2020-05-06,66.81070709228516,207.1927032470703
2020-05-07,67.99503326416016,209.9656219482422
2020-05-08,68.74287414550781,211.04893493652344
2020-05-11,69.69877624511719,211.87387084960938
2020-05-12,68.28800964355469,208.81272888183594
2020-05-13,66.95470428466797,203.84339904785156
2020-05-14,67.37828826904297,205.5428924560547
2020-05-15,68.18273162841797,209.5879364013672
2020-05-18,68.78458404541016,211.88380432128906
2020-05-19,68.249267578125,215.55120849609375
2020-05-20,69.97537994384766,228.56100463867188
2020-05-21,69.85570526123047,229.9722900390625
2020-05-22,70.17796325683594,233.47071838378906
2020-05-26,70.58168029785156,230.77731323242188
2020-05-27,70.5275650024414,227.73606872558594
2020-05-28,70.42626953125,224.07861328125
2020-05-29,71.1850357055664,223.7108917236328
2020-06-01,71.25206756591797,230.48910522460938
2020-06-02,71.62151336669922,231.2941436767578
2020-06-03,71.46956634521484,228.74981689453125
2020-06-04,70.23059844970703,224.90354919433594
